"partido_id";"partido_completo";"equipo_nombre";"tipo_equipo";"ball_possession";"expected_goals";"big_chances";"total_shots";"goalkeeper_saves";"corner_kicks";"fouls";"passes";"tackles";"free_kicks";"yellow_cards";"shots_on_target";"hit_woodwork";"shots_off_target";"blocked_shots";"shots_inside_box";"shots_outside_box";"big_chances_scored";"big_chances_missed";"through_balls";"touches_in_penalty_area";"fouled_in_final_third";"offsides";"accurate_passes";"throw-ins";"final_third_entries";"final_third_phase";"long_balls";"crosses";"duels";"dispossessed";"ground_duels";"aerial_duels";"dribbles";"tackles_won";"total_tackles";"interceptions";"recoveries";"clearances";"errors_lead_to_a_goal";"total_saves";"big_saves";"high_claims";"punches";"goal_kicks";"red_cards";"errors_lead_to_a_shot";"penalty_saves";"goals_prevented";"goles"
12183448;"Zambia vs Morocco";"Zambia";"home";72;NA;3;12;1;6;12;486;9;15;1;4;1;6;2;8;4;0;3;1;6;4;3;411;18;80;36;30;3;53;5;33;13;11;89;9;4;44;11;1;1;0;1;0;11;0;NA;NA;NA;0
12183448;"Zambia vs Morocco";"Morocco";"away";28;NA;4;9;4;1;15;188;7;12;4;3;0;5;1;6;3;1;3;0;7;3;1;126;13;50;18;24;1;47;6;22;19;5;71;7;4;44;43;0;4;1;0;1;11;0;NA;NA;NA;2
12183418;"Tanzania vs Zambia";"Tanzania";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12183418;"Tanzania vs Zambia";"Zambia";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
12183383;"Zambia vs Niger";"Zambia";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12183383;"Zambia vs Niger";"Niger";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
15042287;"South Africa vs Zambia";"South Africa";"home";67;0,96;3;14;0;1;NA;506;24;15;1;6;0;5;3;5;9;2;1;NA;16;2;NA;449;19;61;100;28;2;54;5;42;3;3;63;24;7;31;24;NA;0;NA;NA;1;11;NA;NA;NA;NA;3
15042287;"South Africa vs Zambia";"Zambia";"away";33;0,24;0;5;3;7;NA;230;13;18;1;1;0;3;1;4;1;0;0;NA;17;3;NA;176;19;35;35;31;1;46;14;34;4;5;77;13;11;34;9;NA;3;NA;NA;0;10;NA;NA;NA;NA;1
13424933;"Mali vs Zambia";"Mali";"home";53;NA;4;15;1;6;15;425;20;12;1;5;0;5;5;10;5;1;3;NA;27;3;0;350;25;61;93;17;3;53;6;47;16;15;60;20;8;51;24;NA;1;0;NA;NA;4;NA;NA;0;NA;1
13424933;"Mali vs Zambia";"Zambia";"away";47;NA;2;7;4;5;13;375;16;15;1;2;0;3;2;6;1;1;1;NA;13;1;2;301;19;44;53;24;4;47;11;41;14;12;44;16;7;49;23;NA;4;1;NA;NA;11;NA;NA;1;NA;1
13424946;"Zambia vs Comoros";"Zambia";"home";47;NA;0;10;NA;6;15;447;13;13;2;0;0;7;3;4;6;NA;0;NA;19;3;0;373;16;56;78;24;7;46;7;36;8;10;85;13;8;57;20;NA;NA;NA;0;1;12;NA;NA;NA;NA;0
13424946;"Zambia vs Comoros";"Comoros";"away";53;NA;1;10;NA;2;13;526;17;15;0;1;0;6;3;5;5;NA;1;NA;11;1;1;457;14;69;93;34;0;54;6;38;13;7;65;17;11;56;31;NA;NA;NA;3;0;11;NA;NA;NA;NA;0
13424958;"Zambia vs Morocco";"Zambia";"home";43;NA;0;5;6;1;23;352;19;12;4;0;0;4;1;2;3;0;0;NA;6;1;2;296;15;26;29;21;1;44;8;37;8;6;42;19;10;38;29;NA;6;NA;1;NA;10;1;4;NA;NA;0
13424958;"Zambia vs Morocco";"Morocco";"away";57;NA;5;19;0;5;12;465;15;23;1;9;0;7;3;13;6;2;3;NA;33;6;4;417;24;55;108;22;3;56;8;46;11;11;93;15;7;36;14;NA;0;NA;0;NA;5;0;0;NA;NA;3
15884050;"Argentina vs Zambia";"Argentina";"home";76;1,64;3;9;1;6;6;882;16;8;0;5;0;2;2;7;2;3;NA;NA;41;1;3;826;13;73;192;34;1;54;2;32;2;8;63;16;5;38;12;NA;1;0;NA;NA;2;NA;NA;NA;NA;5
15884050;"Argentina vs Zambia";"Zambia";"away";24;0,23;0;3;1;4;9;259;10;6;1;1;0;1;1;1;2;0;NA;NA;5;0;2;217;10;30;29;17;0;46;5;25;4;9;50;10;17;36;18;NA;1;1;NA;NA;2;NA;NA;NA;NA;0
12183515;"Nigeria vs Rwanda";"Nigeria";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
12183515;"Nigeria vs Rwanda";"Rwanda";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12183421;"Rwanda vs Benin";"Rwanda";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12183421;"Rwanda vs Benin";"Benin";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
12183391;"South Africa vs Rwanda";"South Africa";"home";63;NA;4;12;0;7;12;551;12;19;3;5;0;6;1;9;3;1;3;NA;NA;4;0;496;14;55;NA;18;6;61;5;38;8;8;83;12;7;34;10;NA;0;NA;NA;NA;4;0;NA;NA;NA;3
12183391;"South Africa vs Rwanda";"Rwanda";"away";37;NA;0;4;2;4;19;321;10;12;4;0;1;3;1;0;4;0;0;NA;NA;1;4;279;14;24;NA;13;0;39;4;24;5;4;40;10;9;34;14;NA;2;NA;NA;NA;8;0;NA;NA;NA;0
12183453;"South Africa vs Nigeria";"South Africa";"home";54;NA;0;5;0;2;11;371;17;19;3;1;0;4;0;4;1;NA;0;NA;NA;1;4;292;27;52;NA;28;3;59;3;39;6;4;71;17;2;52;31;NA;0;NA;NA;NA;7;0;NA;NA;NA;1
12183453;"South Africa vs Nigeria";"Nigeria";"away";46;NA;1;5;1;3;19;314;5;11;2;1;0;0;4;4;1;NA;1;NA;NA;1;0;244;19;74;NA;31;2;41;9;18;13;3;60;5;6;45;36;NA;1;NA;NA;NA;10;0;NA;NA;NA;1
12183426;"Lesotho vs Nigeria";"Lesotho";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
12183426;"Lesotho vs Nigeria";"Nigeria";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;2
12183394;"Nigeria vs Benin";"Nigeria";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;4
12183394;"Nigeria vs Benin";"Benin";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
14935681;"Nigeria vs Gabon";"Nigeria";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;4
14935681;"Nigeria vs Gabon";"Gabon";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
15087384;"Nigeria vs DR Congo";"Nigeria";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;4
15087384;"Nigeria vs DR Congo";"DR Congo";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;5
13424937;"Nigeria vs Tanzania";"Nigeria";"home";59;NA;4;21;2;6;23;507;14;7;1;11;1;7;3;14;7;1;3;NA;32;1;1;451;18;56;88;25;6;48;9;34;13;14;57;14;5;51;13;NA;2;0;1;NA;5;NA;NA;NA;NA;2
13424937;"Nigeria vs Tanzania";"Tanzania";"away";41;NA;2;11;8;6;7;348;21;23;0;3;0;5;3;8;3;1;1;NA;14;2;2;276;15;45;55;18;7;52;6;44;7;4;52;21;7;47;32;NA;8;4;1;NA;7;NA;NA;NA;NA;1
13424949;"Nigeria vs Tunisia";"Nigeria";"home";60;NA;5;15;0;4;18;441;17;15;3;5;0;7;3;10;5;3;2;1;26;2;1;390;15;57;77;21;11;54;5;37;13;6;82;17;8;34;23;NA;0;NA;NA;1;9;NA;NA;NA;NA;3
13424949;"Nigeria vs Tunisia";"Tunisia";"away";40;NA;3;8;2;6;15;298;6;17;0;2;0;5;1;5;3;1;2;2;23;4;1;234;20;31;64;22;6;46;9;33;10;11;83;6;5;42;20;NA;2;NA;NA;1;7;NA;NA;NA;NA;2
13424963;"Uganda vs Nigeria";"Uganda";"home";28;NA;1;9;3;2;6;220;10;14;1;1;0;7;1;4;5;1;0;1;11;4;2;160;15;50;43;18;3;55;5;29;13;5;70;10;4;50;22;NA;3;NA;1;NA;5;1;1;NA;NA;1
13424963;"Uganda vs Nigeria";"Nigeria";"away";72;NA;6;13;0;3;14;576;9;6;2;6;0;5;2;9;4;2;4;1;30;4;3;528;17;58;83;45;4;45;4;26;9;12;78;9;5;45;17;NA;0;NA;1;NA;10;0;0;NA;NA;3
14058100;"Nigeria vs Mozambique";"Nigeria";"home";62;NA;4;22;0;5;22;529;16;13;3;9;0;8;5;14;8;3;1;1;42;4;2;474;12;64;101;25;8;53;6;36;11;8;44;16;11;56;10;NA;0;0;1;NA;1;NA;0;NA;NA;4
14058100;"Nigeria vs Mozambique";"Mozambique";"away";38;NA;0;2;5;0;13;338;11;22;1;0;0;0;2;2;0;0;0;0;6;2;3;268;12;31;30;25;2;47;5;38;4;8;45;11;13;39;20;NA;5;2;1;NA;13;NA;2;NA;NA;0
14058093;"Algeria vs Nigeria";"Algeria";"home";43;NA;0;3;3;2;23;308;25;14;5;0;0;2;1;2;1;0;0;NA;10;2;2;236;18;41;42;20;1;45;9;42;7;3;56;25;13;49;31;NA;3;NA;0;NA;7;NA;2;NA;NA;0
14058093;"Algeria vs Nigeria";"Nigeria";"away";57;NA;7;13;0;4;14;413;17;23;3;5;1;7;1;12;1;2;5;NA;41;5;2;343;15;58;89;25;10;55;14;48;11;9;71;17;6;55;18;NA;0;NA;1;NA;7;NA;0;NA;NA;2
14058101;"Nigeria vs Morocco";"Nigeria";"home";51;NA;0;2;5;1;29;555;25;22;2;1;0;1;0;0;2;NA;0;NA;11;0;NA;462;23;57;60;33;3;47;18;49;16;4;56;25;14;61;40;NA;5;3;3;NA;9;NA;1;NA;NA;2
14058101;"Nigeria vs Morocco";"Morocco";"away";49;NA;1;16;1;5;22;527;24;29;0;5;0;7;4;8;8;NA;1;NA;20;8;NA;439;34;76;119;42;4;53;11;59;13;9;63;24;7;62;23;NA;1;1;0;NA;5;NA;0;NA;NA;4
14058091;"Egypt vs Nigeria";"Egypt";"home";53;NA;2;5;4;2;15;459;21;16;0;1;0;2;2;2;3;NA;2;NA;12;1;3;392;14;48;78;24;1;53;4;40;4;4;62;21;6;51;25;NA;4;NA;1;2;6;NA;NA;NA;NA;2
14058091;"Egypt vs Nigeria";"Nigeria";"away";47;NA;1;4;1;4;16;393;13;15;3;4;0;0;1;2;2;NA;1;NA;16;2;4;341;21;56;75;24;1;47;8;36;3;9;69;13;10;50;17;NA;1;NA;0;0;6;NA;NA;NA;NA;4
12183517;"Lesotho vs South Africa";"Lesotho";"home";32;NA;0;8;3;0;15;270;17;11;2;2;0;5;1;2;6;0;NA;NA;5;1;0;203;13;49;40;16;2;44;7;31;6;3;53;17;7;56;22;NA;3;NA;1;NA;4;0;1;NA;NA;0
12183517;"Lesotho vs South Africa";"South Africa";"away";68;NA;2;8;2;5;11;582;12;15;1;6;0;0;2;6;2;2;NA;NA;21;2;3;510;18;55;82;33;2;56;6;37;10;10;67;12;2;55;13;NA;2;NA;2;NA;8;0;0;NA;NA;3
12183451;"Benin vs Lesotho";"Benin";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;4
12183451;"Benin vs Lesotho";"Lesotho";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
13233475;"Ireland vs Hungary";"Ireland";"home";67;2,85;3;23;4;4;14;525;10;13;3;8;0;10;5;17;6;2;1;0;49;6;1;437;26;72;128;32;19;59;3;24;33;2;60;10;2;37;17;NA;4;0;1;NA;3;0;0;NA;NA;2
13233475;"Ireland vs Hungary";"Hungary";"away";33;0,85;4;9;6;1;13;278;5;14;5;6;0;3;0;8;1;2;2;2;11;0;0;205;14;42;39;13;3;41;7;13;26;0;80;5;9;19;61;NA;6;1;0;NA;12;1;1;NA;NA;2
13233581;"Armenia vs Ireland";"Armenia";"home";52;2,24;4;15;3;1;9;427;13;12;1;8;1;5;2;7;8;2;2;3;20;3;1;352;18;45;62;32;1;54;5;33;10;7;46;13;9;53;31;NA;3;1;1;1;11;NA;1;NA;NA;2
13233581;"Armenia vs Ireland";"Ireland";"away";48;0,86;1;8;6;2;13;393;9;9;1;5;0;2;1;4;4;1;0;1;18;1;1;304;40;68;57;24;2;46;7;25;12;7;56;9;5;41;12;NA;6;2;0;0;7;NA;0;NA;NA;1
13233609;"Portugal vs Ireland";"Portugal";"home";70;3,74;3;30;0;9;NA;674;16;8;2;6;1;16;8;17;13;1;2;NA;40;1;4;618;16;70;334;14;11;55;7;26;21;3;50;16;6;52;10;NA;0;0;1;0;1;NA;NA;0;NA;1
13233609;"Portugal vs Ireland";"Ireland";"away";30;0,1;0;2;5;0;NA;294;11;6;5;0;0;1;1;1;1;0;0;NA;6;0;4;226;9;39;33;23;0;45;11;24;14;8;64;11;6;36;33;NA;5;3;3;1;25;NA;NA;1;NA;0
13233641;"Ireland vs Armenia";"Ireland";"home";49;2,14;6;17;1;6;12;459;20;6;4;6;1;8;3;15;2;1;5;1;43;2;3;377;18;51;86;21;12;56;9;32;21;7;75;20;5;59;11;NA;1;0;NA;NA;2;0;0;NA;NA;1
13233641;"Ireland vs Armenia";"Armenia";"away";51;0,11;1;4;5;0;6;502;14;12;0;1;0;1;2;1;3;0;1;0;2;0;2;405;22;54;67;15;1;44;11;32;10;6;57;14;12;49;23;NA;5;1;NA;NA;10;1;1;NA;NA;0
13233651;"Ireland vs Portugal";"Ireland";"home";23;1,17;2;14;5;5;5;234;8;6;3;3;1;6;5;13;1;1;1;NA;29;0;3;165;11;36;30;18;7;53;13;20;21;6;75;8;10;31;41;NA;5;1;NA;1;18;0;NA;NA;NA;2
13233651;"Ireland vs Portugal";"Portugal";"away";77;2,66;1;27;1;9;6;798;15;5;2;5;0;10;12;14;13;0;1;NA;38;1;2;732;13;71;392;11;4;47;4;24;12;5;67;15;7;41;10;NA;1;0;NA;0;3;1;NA;NA;NA;0
13233672;"Hungary vs Ireland";"Hungary";"home";53;1,19;2;18;2;8;10;396;20;17;2;7;0;3;8;12;6;1;1;3;31;1;1;322;19;53;77;14;8;60;5;50;23;13;70;20;11;39;39;NA;2;0;0;NA;4;NA;1;NA;NA;2
13233672;"Hungary vs Ireland";"Ireland";"away";47;2,3;5;10;5;2;17;349;13;9;4;5;0;3;2;8;2;3;2;1;19;3;3;278;21;55;55;21;4;40;9;28;20;5;62;13;5;43;31;NA;5;2;1;NA;8;NA;1;NA;NA;3
15126912;"Czechia vs Ireland";"Czechia";"home";58;2;2;12;2;6;25;539;23;13;1;3;1;5;4;8;4;1;1;NA;28;3;2;427;23;76;92;30;8;51;6;41;52;4;52;23;9;53;55;NA;2;1;NA;0;6;NA;0;NA;NA;6
15126912;"Czechia vs Ireland";"Ireland";"away";42;1,23;1;10;1;9;14;393;12;24;2;3;2;5;2;6;4;1;0;NA;27;3;1;263;33;69;57;24;8;49;8;46;45;10;58;12;8;46;41;NA;1;0;NA;1;8;NA;1;NA;NA;5
15891665;"Ireland vs North Macedonia";"Ireland";"home";56;1,1;3;15;1;8;4;510;9;9;0;3;1;7;5;9;6;NA;3;NA;34;3;4;427;22;67;107;20;5;50;8;24;14;6;56;9;7;48;14;NA;1;1;NA;0;3;NA;0;NA;NA;0
15891665;"Ireland vs North Macedonia";"North Macedonia";"away";44;0,17;0;3;3;1;9;413;16;4;1;1;0;1;1;0;3;NA;0;NA;3;2;0;334;19;47;35;18;3;50;2;23;15;3;63;16;10;40;42;NA;3;0;NA;1;12;NA;1;NA;NA;0
10752529;"Denmark vs Kazakhstan";"Denmark";"home";64;NA;4;18;0;5;5;675;11;11;2;4;0;8;6;10;8;3;1;1;NA;5;1;589;19;79;NA;29;4;63;9;28;19;6;64;11;3;63;9;NA;0;NA;NA;NA;8;NA;NA;NA;NA;3
10752529;"Denmark vs Kazakhstan";"Kazakhstan";"away";36;NA;2;6;1;1;11;385;12;5;1;1;0;3;2;3;3;1;1;2;NA;1;6;294;24;40;NA;22;2;37;6;20;8;4;58;12;9;61;13;NA;1;NA;NA;NA;12;NA;NA;NA;NA;1
10752553;"San Marino vs Denmark";"San Marino";"home";18;NA;0;5;1;3;14;172;29;8;4;2;0;3;0;3;2;0;NA;0;NA;1;NA;87;12;33;NA;12;1;46;7;42;5;5;66;29;16;82;50;NA;1;NA;NA;NA;6;NA;NA;NA;NA;1
10752553;"San Marino vs Denmark";"Denmark";"away";82;NA;1;10;0;6;10;783;16;14;1;4;0;3;3;5;5;1;NA;1;NA;3;NA;681;44;111;NA;23;5;54;10;40;15;10;56;16;4;69;9;NA;0;NA;NA;NA;5;NA;NA;NA;NA;2
10752569;"Denmark vs Slovenia";"Denmark";"home";66;NA;4;12;0;8;13;688;6;13;1;8;0;4;0;10;2;2;2;NA;NA;3;2;572;23;90;NA;44;9;54;12;29;29;10;67;6;9;61;9;NA;0;NA;NA;NA;2;NA;NA;NA;NA;2
10752569;"Denmark vs Slovenia";"Slovenia";"away";34;NA;0;2;6;2;13;361;18;12;1;1;0;1;0;0;2;0;0;NA;NA;1;3;248;22;46;NA;30;0;46;4;33;16;4;67;18;16;52;25;NA;6;NA;NA;NA;8;NA;NA;NA;NA;1
10752590;"Northern Ireland vs Denmark";"Northern Ireland";"home";20;NA;1;7;5;2;6;198;15;8;2;2;1;3;2;5;2;1;0;NA;NA;0;1;105;16;42;NA;19;2;48;9;27;23;4;53;15;8;43;47;NA;5;NA;NA;NA;18;NA;NA;NA;NA;2
10752590;"Northern Ireland vs Denmark";"Denmark";"away";80;NA;2;14;0;10;8;760;20;5;2;3;0;7;4;8;6;0;2;NA;NA;2;0;664;22;68;NA;21;12;52;9;33;21;8;65;20;6;53;16;NA;0;NA;NA;NA;4;NA;NA;NA;NA;0
12021302;"Denmark vs Switzerland";"Denmark";"home";47;NA;NA;7;2;2;10;491;13;9;2;2;0;5;0;3;4;NA;NA;NA;NA;3;1;416;18;44;NA;20;3;45;9;24;5;2;62;13;10;51;18;NA;2;NA;NA;NA;6;NA;NA;NA;NA;0
12021302;"Denmark vs Switzerland";"Switzerland";"away";53;NA;NA;9;2;3;9;564;16;10;3;2;0;3;4;4;5;NA;NA;NA;NA;1;2;494;14;43;NA;30;0;55;7;29;6;3;44;16;19;51;24;NA;2;NA;NA;NA;7;NA;NA;NA;NA;0
12021306;"Denmark vs Faroe Islands";"Denmark";"home";64;NA;4;19;1;8;8;692;14;7;NA;8;0;3;8;14;5;2;2;NA;NA;1;2;600;19;106;NA;54;11;58;5;28;18;7;71;14;5;53;10;NA;1;NA;NA;NA;4;NA;NA;NA;NA;2
12021306;"Denmark vs Faroe Islands";"Faroe Islands";"away";36;NA;0;7;6;3;7;389;11;8;NA;2;0;4;1;4;3;0;0;NA;NA;0;2;308;18;39;NA;25;2;42;5;25;8;6;64;11;14;51;37;NA;6;NA;NA;NA;7;NA;NA;NA;NA;0
12076175;"Denmark vs Sweden";"Denmark";"home";50;NA;3;20;1;12;6;502;22;16;0;9;0;6;5;15;5;1;2;3;45;3;0;427;15;60;126;20;11;59;7;48;11;11;73;22;13;53;18;NA;1;0;2;NA;4;NA;NA;NA;NA;2
12076175;"Denmark vs Sweden";"Sweden";"away";50;NA;2;10;7;6;16;514;17;6;2;2;0;2;6;8;2;1;1;0;28;1;1;450;7;43;99;16;2;41;14;36;5;13;47;17;8;51;27;NA;7;1;1;NA;10;NA;NA;NA;NA;1
12076182;"Denmark vs Norway";"Denmark";"home";43;NA;2;11;2;4;9;446;18;11;1;6;0;2;3;8;3;2;0;0;19;1;1;385;14;47;73;17;4;49;6;28;5;0;83;18;4;42;21;0;2;1;NA;0;6;NA;NA;NA;NA;3
12076182;"Denmark vs Norway";"Norway";"away";57;NA;2;7;3;6;11;606;9;7;1;3;0;3;1;7;0;1;1;1;21;3;1;543;13;64;126;27;2;51;11;27;7;11;89;9;6;46;9;1;3;0;NA;1;3;NA;NA;NA;NA;1
11873971;"Slovenia vs Denmark";"Slovenia";"home";32;1,1;2;11;3;5;12;311;14;9;2;2;1;7;2;5;6;0;2;3;12;2;3;241;14;43;44;30;5;47;2;26;9;3;50;14;13;39;30;NA;3;0;0;1;9;NA;NA;NA;0,97;1
11873971;"Slovenia vs Denmark";"Denmark";"away";68;1,66;2;16;1;9;9;658;7;11;1;4;0;6;6;12;4;1;1;0;33;2;1;583;16;53;119;17;9;53;6;19;21;1;29;7;5;37;17;NA;1;1;1;1;9;NA;NA;NA;-0,61;1
11873970;"Denmark vs England";"Denmark";"home";51;0,82;1;16;3;4;13;548;18;5;3;7;0;4;5;6;10;0;1;0;21;1;4;476;11;56;106;17;5;49;6;26;19;4;67;18;11;47;11;1;3;0;NA;0;9;NA;1;NA;0,64;1
11873970;"Denmark vs England";"England";"away";49;0,87;4;12;6;2;5;528;10;13;1;4;1;7;1;7;5;1;3;1;13;0;0;455;18;48;70;30;2;51;8;34;13;11;70;10;7;41;16;0;6;1;NA;1;6;NA;0;NA;-0,21;1
11873968;"Denmark vs Serbia";"Denmark";"home";53;0,67;1;10;1;8;11;562;10;5;2;3;0;5;2;6;4;NA;1;NA;19;2;0;474;15;56;98;25;3;48;7;17;26;3;50;10;10;47;20;NA;1;0;0;NA;4;NA;1;NA;0,08;0
11873968;"Denmark vs Serbia";"Serbia";"away";47;0,29;0;5;3;2;5;488;14;10;2;1;0;3;1;4;1;NA;0;NA;10;0;3;400;17;43;41;30;7;52;6;25;21;2;50;14;8;48;25;NA;3;1;1;NA;8;NA;1;NA;0,44;0
11874018;"Germany vs Denmark";"Germany";"home";55;2,58;5;15;2;6;7;536;8;14;0;9;0;5;1;9;6;2;3;1;20;4;4;476;20;64;129;24;4;53;4;30;15;10;75;8;8;48;22;NA;2;0;1;NA;3;NA;1;NA;0,77;2
11874018;"Germany vs Denmark";"Denmark";"away";45;1,18;1;11;7;6;15;435;18;7;2;2;0;4;5;8;3;0;1;1;25;1;3;367;10;48;79;25;3;47;7;29;11;4;67;18;4;51;18;NA;7;2;1;NA;6;NA;0;NA;2,06;0
12057887;"Denmark vs Switzerland";"Denmark";"home";55;2,23;2;17;1;6;17;553;11;13;4;8;0;5;4;9;8;NA;2;1;19;2;2;502;16;70;148;15;1;52;6;30;8;6;82;11;11;36;3;NA;1;NA;0;NA;4;0;NA;NA;NA;2
12057887;"Denmark vs Switzerland";"Switzerland";"away";45;0,46;0;5;5;1;13;457;10;16;5;1;0;2;2;3;2;NA;0;0;5;1;2;401;10;40;50;14;3;48;10;28;7;3;70;10;4;31;19;NA;5;NA;2;NA;8;2;NA;NA;NA;0
12057891;"Denmark vs Serbia";"Denmark";"home";54;0,88;1;10;2;8;11;575;25;13;2;3;0;3;4;7;3;NA;1;0;18;3;0;499;21;64;107;17;5;56;14;50;12;12;40;25;10;52;16;NA;2;NA;0;NA;3;NA;NA;NA;NA;2
12057891;"Denmark vs Serbia";"Serbia";"away";46;0,48;1;7;0;3;13;485;26;10;3;2;0;3;2;3;4;NA;1;1;7;0;1;415;17;52;85;21;2;44;16;41;7;5;62;26;7;45;27;NA;0;NA;1;NA;9;NA;NA;NA;NA;0
12057881;"Spain vs Denmark";"Spain";"home";61;2,48;5;25;1;4;9;633;14;16;1;6;0;13;6;13;12;NA;5;1;25;6;0;576;15;65;172;18;6;58;8;45;8;16;71;14;13;48;12;0;1;1;1;NA;2;NA;0;NA;NA;1
