partido_id;fecha;equipo_a;equipo_b;mercado;ambito;evento_o_jugador;linea_o_target;probabilidad;periodo
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;A;under;25.5;0,9254;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;A;over;26.5;0,0496;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;A;under;26.5;0,9504;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;A;over;27.5;0,032;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;A;under;27.5;0,968;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;12.5;0,9176;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;12.5;0,0824;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;13.5;0,8745;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;13.5;0,1255;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;14.5;0,8195;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;14.5;0,1805;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;15.5;0,7533;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;15.5;0,2467;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;16.5;0,6779;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;16.5;0,3221;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;17.5;0,5963;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;17.5;0,4037;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;18.5;0,5123;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;18.5;0,4877;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;19.5;0,4294;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;19.5;0,5706;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;20.5;0,351;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;20.5;0,649;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;21.5;0,2799;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;21.5;0,7201;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;22.5;0,2176;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;22.5;0,7824;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;23.5;0,1651;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;23.5;0,8349;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;24.5;0,1222;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;24.5;0,8778;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;25.5;0,0883;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;25.5;0,9117;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;over;26.5;0,0623;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;B;under;26.5;0,9377;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;31.5;0,8431;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;31.5;0,1569;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;32.5;0,7999;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;32.5;0,2001;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;33.5;0,7508;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;33.5;0,2492;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;34.5;0,6965;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;34.5;0,3035;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;35.5;0,6382;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;35.5;0,3618;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;36.5;0,577;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;36.5;0,423;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;37.5;0,5145;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;37.5;0,4855;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;38.5;0,4523;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;38.5;0,5477;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;39.5;0,3917;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;39.5;0,6083;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;40.5;0,3342;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;40.5;0,6658;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;41.5;0,2808;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;41.5;0,7192;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;42.5;0,2323;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;42.5;0,7677;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;43.5;0,1892;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;43.5;0,8108;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;44.5;0,1517;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;44.5;0,8483;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;over;45.5;0,1198;FT
IRN_BEL;2026-06-21;Iran;Belgium;throw-ins;TOTAL;under;45.5;0,8802;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;3.5;0,9308;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;3.5;0,0692;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;4.5;0,8593;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;4.5;0,1407;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;5.5;0,7597;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;5.5;0,2403;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;6.5;0,6401;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;6.5;0,3599;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;7.5;0,513;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;7.5;0,487;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;8.5;0,3912;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;8.5;0,6088;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;9.5;0,2842;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;9.5;0,7158;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;10.5;0,1972;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;10.5;0,8028;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;11.5;0,1309;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;11.5;0,8691;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;12.5;0,0835;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;12.5;0,9165;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;13.5;0,0512;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;13.5;0,9488;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;over;14.5;0,0303;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;A;under;14.5;0,9697;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;1.5;0,946;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;1.5;0,054;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;2.5;0,8838;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;2.5;0,1162;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;3.5;0,8034;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;3.5;0,1966;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;4.5;0,7121;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;4.5;0,2879;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;5.5;0,6172;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;5.5;0,3828;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;6.5;0,5243;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;6.5;0,4757;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;7.5;0,4376;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;7.5;0,5624;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;8.5;0,3596;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;8.5;0,6404;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;9.5;0,2914;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;9.5;0,7086;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;10.5;0,2333;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;10.5;0,7667;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;11.5;0,1848;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;11.5;0,8152;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;12.5;0,1449;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;12.5;0,8551;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;13.5;0,1127;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;13.5;0,8873;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;14.5;0,0869;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;14.5;0,9131;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;over;15.5;0,0665;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;B;under;15.5;0,9335;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;9.5;0,8566;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;9.5;0,1434;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;10.5;0,8023;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;10.5;0,1977;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;11.5;0,7402;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;11.5;0,2598;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;12.5;0,6725;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;12.5;0,3275;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;13.5;0,6015;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;13.5;0,3985;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;14.5;0,5297;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;14.5;0,4703;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;15.5;0,4595;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;15.5;0,5405;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;16.5;0,3926;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;16.5;0,6074;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;17.5;0,3307;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;17.5;0,6693;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;18.5;0,2748;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;18.5;0,7252;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;19.5;0,2252;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;19.5;0,7748;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;20.5;0,1823;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;20.5;0,8177;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;21.5;0,1457;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;21.5;0,8543;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;22.5;0,1152;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;22.5;0,8848;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;over;23.5;0,09;FT
IRN_BEL;2026-06-21;Iran;Belgium;goal_kicks;TOTAL;under;23.5;0,91;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;415.5;0,4857;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;415.5;0,5143;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;416.5;0,4822;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;416.5;0,5178;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;417.5;0,4788;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;417.5;0,5212;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;418.5;0,4753;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;418.5;0,5247;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;419.5;0,4718;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;419.5;0,5282;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;420.5;0,4684;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;420.5;0,5316;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;421.5;0,465;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;421.5;0,535;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;422.5;0,4615;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;422.5;0,5385;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;423.5;0,4581;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;423.5;0,5419;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;424.5;0,4547;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;424.5;0,5453;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;425.5;0,4513;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;425.5;0,5487;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;426.5;0,4479;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;426.5;0,5521;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;427.5;0,4445;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;427.5;0,5555;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;428.5;0,4412;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;428.5;0,5588;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;over;429.5;0,4378;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;A;under;429.5;0,5622;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;510.5;0,4959;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;510.5;0,5041;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;511.5;0,4921;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;511.5;0,5079;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;512.5;0,4884;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;512.5;0,5116;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;513.5;0,4846;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;513.5;0,5154;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;514.5;0,4808;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;514.5;0,5192;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;515.5;0,477;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;515.5;0,523;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;516.5;0,4733;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;516.5;0,5267;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;517.5;0,4695;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;517.5;0,5305;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;518.5;0,4657;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;518.5;0,5343;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;519.5;0,462;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;519.5;0,538;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;520.5;0,4583;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;520.5;0,5417;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;521.5;0,4545;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;521.5;0,5455;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;522.5;0,4508;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;522.5;0,5492;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;523.5;0,4471;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;523.5;0,5529;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;over;524.5;0,4434;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;B;under;524.5;0,5566;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;932.5;0,4927;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;932.5;0,5073;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;933.5;0,4902;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;933.5;0,5098;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;934.5;0,4876;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;934.5;0,5124;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;935.5;0,4851;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;935.5;0,5149;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;936.5;0,4825;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;936.5;0,5175;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;937.5;0,48;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;937.5;0,52;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;938.5;0,4775;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;938.5;0,5225;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;939.5;0,4749;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;939.5;0,5251;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;940.5;0,4724;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;940.5;0,5276;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;941.5;0,4699;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;941.5;0,5301;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;942.5;0,4673;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;942.5;0,5327;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;943.5;0,4648;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;943.5;0,5352;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;944.5;0,4623;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;944.5;0,5377;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;945.5;0,4598;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;945.5;0,5402;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;over;946.5;0,4573;FT
IRN_BEL;2026-06-21;Iran;Belgium;passes;TOTAL;under;946.5;0,5427;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;332.5;0,4765;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;332.5;0,5235;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;333.5;0,473;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;333.5;0,527;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;334.5;0,4694;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;334.5;0,5306;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;335.5;0,4659;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;335.5;0,5341;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;336.5;0,4624;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;336.5;0,5376;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;337.5;0,4589;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;337.5;0,5411;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;338.5;0,4554;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;338.5;0,5446;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;339.5;0,452;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;339.5;0,548;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;340.5;0,4485;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;340.5;0,5515;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;341.5;0,445;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;341.5;0,555;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;342.5;0,4416;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;342.5;0,5584;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;343.5;0,4382;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;343.5;0,5618;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;344.5;0,4347;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;344.5;0,5653;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;345.5;0,4313;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;345.5;0,5687;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;over;346.5;0,4279;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;A;under;346.5;0,5721;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;437.5;0,4946;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;437.5;0,5054;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;438.5;0,4907;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;438.5;0,5093;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;439.5;0,4868;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;439.5;0,5132;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;440.5;0,483;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;440.5;0,517;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;441.5;0,4791;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;441.5;0,5209;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;442.5;0,4752;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;442.5;0,5248;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;443.5;0,4714;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;443.5;0,5286;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;444.5;0,4675;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;444.5;0,5325;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;445.5;0,4637;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;445.5;0,5363;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;446.5;0,4599;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;446.5;0,5401;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;447.5;0,456;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;447.5;0,544;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;448.5;0,4522;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;448.5;0,5478;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;449.5;0,4484;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;449.5;0,5516;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;450.5;0,4447;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;under;450.5;0,5553;FT
IRN_BEL;2026-06-21;Iran;Belgium;accurate_passes;B;over;451.5;0,4409;FT
