equipo;metrica;n;media;mediana;moda;sd;min;max
South Korea;corner_kicks;22;6,04545454545455;5,5;10;3,82320325340978;1;14
South Korea;free_kicks;22;9,22727272727273;8,5;8;4,09333742261877;1;17
South Korea;throw-ins;22;18,2272727272727;17,5;17;4,97548100744152;11;34
South Korea;goal_kicks;22;4,68181818181818;4;3;1,83579134711161;1;8
South Korea;yellow_cards;22;1,13636363636364;1;0;1,16682126372117;0;4
South Korea;red_cards;22;0;0;0;0;0;0
South Korea;fouls;22;10,4545454545455;11;12;2,77278049767948;4;15
South Korea;offsides;22;1,90909090909091;2;2;1,41114917402165;0;5
South Korea;tackles;22;12,4090909090909;12;12;6,77993602237753;1;23
South Korea;total_tackles;22;12,4090909090909;12;12;6,77993602237753;1;23
South Korea;interceptions;22;8,5;8,5;9;4,03260520779121;2;16
South Korea;passes;22;589,636363636364;594,5;698;109,119657106772;386;761
South Korea;accurate_passes;22;517,409090909091;518,5;626;108,386723440566;299;680
South Korea;ball_possession;22;63,7272727272727;64,5;75;12,721117868601;41;82
South Korea;big_chances;22;1,72727272727273;2;0;1,4858641283079;0;4
South Korea;goalkeeper_saves;22;1,5;1;0;1,59612626305661;0;5
South Korea;aerial_duels;22;13,3636363636364;12,5;20;6,68719782260213;3;27
South Korea;ground_duels;22;29,2727272727273;29,5;29;5,31110084707419;18;42
South Korea;dribbles;22;6,45454545454545;6;7;3,36264171558007;2;14
South Korea;duels;22;49,7727272727273;52,5;59;8,55754647849497;27;60
South Korea;dispossessed;22;6,59090909090909;6;6;3,40390659192935;1;16
South Korea;recoveries;22;41,8636363636364;42;42;5,01707042715125;32;54
South Korea;clearances;22;12,8636363636364;11;8;5,6001314146609;6;24
South Korea;long_balls;22;30,6818181818182;30;30;11,4242280707708;10;57
South Korea;crosses;22;4,54545454545455;4;4;3,03514764255731;0;13
Ghana;goles;9;1,22222222222222;1;1;1,48136573621927;0;5
Ghana;expected_goals;9;0,789444444444445;0,765;0,765;0,185378741439729;0,53;1,22
Ghana;total_shots;9;7,55555555555556;7;7;2,12785755580062;5;12
Ghana;shots_on_target;9;1,11111111111111;1;1;0,333333333333333;1;2
Ghana;shots_off_target;9;3,66666666666667;3;3;1,6583123951777;2;7
Ghana;shots_inside_box;9;5,33333333333333;5;5;1,6583123951777;3;8
Ghana;shots_outside_box;9;2,22222222222222;2;2;1,092906420717;1;4
Ghana;blocked_shots;9;2,77777777777778;3;3;0,833333333333333;1;4
Ghana;corner_kicks;9;2,77777777777778;3;3;0,833333333333333;1;4
Ghana;free_kicks;9;13,5555555555556;14;14;2,45515331044271;8;17
Ghana;throw-ins;9;15,2222222222222;16;16;3,83333333333333;9;20
Ghana;goal_kicks;9;5,66666666666667;5;5;2,5;2;11
Ghana;yellow_cards;9;2,11111111111111;2;2;0,600925212577332;1;3
Ghana;red_cards;9;0;0;0;0;0;0
Ghana;fouls;9;10,3333333333333;10;10;2,82842712474619;6;17
Ghana;offsides;9;2;2;2;0,5;1;3
Ghana;tackles;9;15,7777777777778;16;16;3,19287401011134;9;21
Ghana;total_tackles;9;15,7777777777778;16;16;3,19287401011134;9;21
Ghana;interceptions;9;12,2222222222222;12;12;3,23178657161089;8;20
Ghana;passes;9;359,111111111111;340;340;56,3725208866085;314;492
Ghana;accurate_passes;9;294,111111111111;277;277;50,0535824003748;254;412
Ghana;ball_possession;9;42,4444444444444;43;43;5,02770104299945;31;49
Ghana;big_chances;9;0,444444444444444;0;0;1,0137937550497;0;3
Ghana;goalkeeper_saves;9;3;3;3;0,5;2;4
Ghana;aerial_duels;9;7,44444444444445;8;8;1,42400062421959;5;9
Ghana;ground_duels;9;35,7777777777778;34;34;5,06896877524852;31;45
Ghana;dribbles;9;9,33333333333333;10;10;2,95803989154981;2;13
Ghana;duels;9;51,1111111111111;53;53;4,51232879022696;41;54
Ghana;dispossessed;9;10;10;10;1,80277563773199;7;14
Ghana;recoveries;9;42,6666666666667;41;41;3,90512483795333;40;50
Ghana;clearances;9;18,1111111111111;16;16;7,5901983578238;8;33
Ghana;long_balls;9;16,8888888888889;16;16;4,16666666666667;11;25
Ghana;crosses;9;2,22222222222222;2;2;1,20185042515466;1;5
Cabo Verde;goles;23;1,56521739130435;1;1;1,19947287500202;0;5
Cabo Verde;expected_goals;23;1,07739130434783;1,06;1,06;0,230280804696913;0,51;1,75
Cabo Verde;total_shots;23;12,7391304347826;12;12;4,70219862795681;6;25
Cabo Verde;shots_on_target;23;3,08695652173913;3;3;0,949308048396825;1;5
Cabo Verde;shots_off_target;23;5,52173913043478;5;5;3,21741801078543;0;15
Cabo Verde;shots_inside_box;23;7,08695652173913;7;7;1,80688188169215;4;12
Cabo Verde;shots_outside_box;23;5,21739130434783;4;4;4,08941562550235;1;20
Cabo Verde;blocked_shots;23;4,1304347826087;4;4;1,91416603787481;1;9
Cabo Verde;corner_kicks;23;5,67391304347826;4,5;4,5;3,61690693967604;1;18
Cabo Verde;free_kicks;23;13;13;13;1,78376517003169;9;17
Cabo Verde;throw-ins;23;19,9130434782609;20;20;2,42923563508174;13;24
Cabo Verde;goal_kicks;23;7,73913043478261;8;8;2,9421295828385;3;14
Cabo Verde;yellow_cards;23;1,56521739130435;1;1;0,895751941947086;0;3
Cabo Verde;red_cards;23;0,0869565217391304;0;0;0,28810406552003;0;1
Cabo Verde;fouls;23;14,5434782608696;14,5;14,5;3,26800273825363;8;23
Cabo Verde;offsides;23;2,28260869565217;2,5;2,5;1,38026748854016;0;6
Cabo Verde;tackles;23;16,8260869565217;17;17;4,34482109594069;4;26
Cabo Verde;total_tackles;23;16,8260869565217;17;17;4,34482109594069;4;26
Cabo Verde;interceptions;23;6,34782608695652;6;6;1,94489297794305;2;11
Cabo Verde;passes;23;439,782608695652;432;432;57,9364514883954;333;643
Cabo Verde;accurate_passes;23;367,869565217391;363;363;55,4480136112984;259;564
Cabo Verde;ball_possession;23;53,8695652173913;52;52;8,2973399232749;41;77
Cabo Verde;big_chances;23;0,956521739130435;1;0;1,10693109211357;0;3
Cabo Verde;goalkeeper_saves;23;4,08695652173913;5;5;1,85651294533745;0;6
Cabo Verde;aerial_duels;23;10,3913043478261;10;10;3,9742252582311;2;21
Cabo Verde;ground_duels;23;38,2173913043478;38;38;5,8772018832336;26;51
Cabo Verde;dribbles;23;9,17391304347826;9;9;2,18782112267483;3;14
Cabo Verde;duels;23;48,304347826087;47;47;3,74693550674409;40;59
Cabo Verde;dispossessed;23;9,43478260869565;10;10;2,44626035477015;3;14
Cabo Verde;recoveries;23;51,3913043478261;51;51;5,9828476834332;42;69
Cabo Verde;clearances;23;15,6086956521739;15;15;6,44373642620761;1;30
Cabo Verde;long_balls;23;25,695652173913;25;25;5,43084442294613;14;37
Cabo Verde;crosses;23;4;4;4;1,27920429813366;2;7
Egypt;goles;29;1,58620689655172;1;1;1,21058549527876;0;4
Egypt;expected_goals;29;1,10965517241379;1,07;1,07;0,447712302063188;0,05;2,44
Egypt;total_shots;29;12,3965517241379;11,5;11,5;7,64897204851834;3;35
Egypt;shots_on_target;29;5,27586206896552;6;6;2,54806021071686;1;11
Egypt;shots_off_target;29;4,17241379310345;3;3;3,65541638743348;1;15
Egypt;shots_inside_box;29;7,13793103448276;7;7;4,71111253111069;0;24
Egypt;shots_outside_box;29;5,25862068965517;4,5;4,5;3,57975630070174;1;18
Egypt;blocked_shots;29;2,82758620689655;2;2;2,86691677986301;0;12
Egypt;corner_kicks;29;3,68965517241379;3;3;2,28509843920285;0;8
Egypt;free_kicks;29;12,0689655172414;12;12;3,22856706918054;7;21
Egypt;throw-ins;29;19,5344827586207;18,5;18,5;4,14240060334834;14;30
Egypt;goal_kicks;29;7,36206896551724;7,5;7,5;2,1124484428372;3;12
Egypt;yellow_cards;29;1,89655172413793;2;2;1,34549055276736;0;5
Egypt;red_cards;29;0,0689655172413793;0;0;0,257880714777564;0;1
Egypt;fouls;29;11,948275862069;11,5;11,5;2,80097185807957;7;20
Egypt;offsides;29;2,27586206896552;2;2;1,79078098932397;0;9
Egypt;tackles;29;18,2931034482759;18,5;18,5;5,892666812869;5;33
Egypt;total_tackles;29;18,2931034482759;18,5;18,5;5,892666812869;5;33
Egypt;interceptions;29;8,18965517241379;7,5;7,5;2,74972009323367;5;17
Egypt;passes;29;475,086206896552;453,5;453,5;111,596936479131;240;731
Egypt;accurate_passes;29;403,896551724138;389;389;107,722973019947;183;656
Egypt;ball_possession;29;54,6896551724138;55;55;12,0419013931589;29;83
Egypt;big_chances;29;1,86206896551724;1;0;2,15015178751632;0;8
Egypt;goalkeeper_saves;29;2,53448275862069;2,5;1;1,45731550218421;0;6
Egypt;aerial_duels;29;12,3620689655172;11,5;11,5;4,91335016584578;4;27
Egypt;ground_duels;29;37,948275862069;38,5;38,5;8,80882758088463;18;62
Egypt;dribbles;29;7,53448275862069;6,5;6,5;3,76290881614486;2;19
Egypt;duels;29;52,7241379310345;53;53;3,95417095992264;41;61
Egypt;dispossessed;29;6,96551724137931;7;7;3,14509548595326;2;16
Egypt;recoveries;29;48,1034482758621;46;46;7,86195553457193;37;73
Egypt;clearances;29;24,8103448275862;25,5;25,5;10,3986724711648;7;53
Egypt;long_balls;29;28,7241379310345;29;29;6,51315455566731;15;42
Egypt;crosses;29;3,68965517241379;3;3;3,37113215696217;0;13
Argentina;goles;29;2,20689655172414;2;1;1,69830399316553;0;6
Argentina;expected_goals;29;2,12310344827586;2,2;2,2;0,620679946557897;0,72;3,58
Argentina;total_shots;29;13,3793103448276;12;8;5,36798574289841;7;25
Argentina;shots_on_target;29;5,82758620689655;4;3;3,82724225144314;0;14
Argentina;shots_off_target;29;4,72413793103448;5;6;2,08560631342094;0;9
Argentina;shots_inside_box;29;9,03448275862069;7;7;4,17888193027658;3;17
Argentina;shots_outside_box;29;4,3448275862069;4;4;2,20835850591347;0;9
Argentina;blocked_shots;29;2,82758620689655;3;2;1,46553172986173;0;6
Argentina;corner_kicks;29;5;4;4;2,59119387817387;1;11
Argentina;free_kicks;29;13,9310344827586;13;12;4,72025297810826;4;24
Argentina;throw-ins;29;16;16;16;3,59563227104378;10;25
Argentina;goal_kicks;29;4,79310344827586;5;4;2,42574451523691;0;10
Argentina;yellow_cards;29;1,3448275862069;1;1;1,20344333562863;0;5
Argentina;red_cards;29;0,103448275862069;0;0;0,309934046694603;0;1
Argentina;fouls;29;11,0689655172414;10;10;3,02290109571629;5;18
Argentina;offsides;29;2,13793103448276;2;2;1,35552145820172;0;5
Argentina;tackles;29;17,1034482758621;18;20;4,50669999307544;5;24
Argentina;total_tackles;29;17,1034482758621;18;20;4,50669999307544;5;24
Argentina;interceptions;29;8,79310344827586;8;7;3,48854564810556;4;17
Argentina;passes;29;624,137931034483;627;744;157,716002480483;342;922
Argentina;accurate_passes;29;558,344827586207;561;495;160,57225250915;275;847
Argentina;ball_possession;29;64,1034482758621;65;64;9,80285974159074;45;79
Argentina;big_chances;29;3,24137931034483;2;2;2,45902379605335;0;9
Argentina;goalkeeper_saves;29;1,79310344827586;2;2;1,37267492626695;0;5
Argentina;aerial_duels;29;8,51724137931035;8;10;4,53258590380474;1;23
Argentina;ground_duels;29;37,2068965517241;36;34;8,0195266619529;24;53
Argentina;dribbles;29;6,68965517241379;6;8;2,97733639679906;2;13
Argentina;duels;29;53,4137931034483;54;54;4,45226460338131;41;61
Argentina;dispossessed;29;7,86206896551724;7;5;3,57295533868208;2;14
Argentina;recoveries;29;46,8275862068966;47;47;7,56433816157502;34;63
Argentina;clearances;29;11,6896551724138;11;8;7,51238714332089;1;36
Argentina;long_balls;29;26,3103448275862;27;27;9,86372665113323;12;58
Argentina;crosses;29;3,24137931034483;3;2;2,38529980765811;0;8
Ecuador;goles;24;0,833333333333333;1;0;1,0494995356656;0;4
Ecuador;expected_goals;24;0,964166666666667;0,86;0,86;0,501778720212377;0,4;2,66
Ecuador;total_shots;24;10,5;9;8;5,82349066095764;4;28
Ecuador;shots_on_target;24;3,66666666666667;3;5;3,10212643291615;0;15
Ecuador;shots_off_target;24;3,875;4;5;2,1328180990132;0;8
Ecuador;shots_inside_box;24;5,66666666666667;4;4;3,3318837427741;2;15
Ecuador;shots_outside_box;24;4,83333333333333;4;3;3,15769132322234;1;13
Ecuador;blocked_shots;24;2,95833333333333;3;4;1,94442719108978;0;8
Ecuador;corner_kicks;24;4,04166666666667;3,5;2;2,9558956071857;0;12
Ecuador;free_kicks;24;10,9166666666667;10,5;9;3,16113169975381;4;16
Ecuador;throw-ins;24;16,9583333333333;17;17;3,59322026656563;9;25
Ecuador;goal_kicks;24;7;6,5;9;3,28368827626073;0;14
Ecuador;yellow_cards;24;1,75;2;2;1,07339364309813;0;4
Ecuador;red_cards;24;0,166666666666667;0;0;0,380693493813441;0;1
Ecuador;fouls;24;14,0416666666667;14;14;3,31635167100793;6;20
Ecuador;offsides;24;1,66666666666667;2;2;1,20385853085769;0;5
Ecuador;tackles;24;15,4583333333333;15;13;3,67102836755075;11;28
Ecuador;total_tackles;24;15,4583333333333;15;13;3,67102836755075;11;28
Ecuador;interceptions;24;7,83333333333333;8;10;3,2792717466544;1;14
Ecuador;passes;24;438,375;411,5;349;127,105506499949;252;661
Ecuador;accurate_passes;24;371,416666666667;344,5;555;132,143175535401;178;626
Ecuador;ball_possession;24;52,9166666666667;48;40;15,3138660289825;33;79
Ecuador;big_chances;24;1,54166666666667;1;0;1,64129235046964;0;6
Ecuador;goalkeeper_saves;24;2,66666666666667;2;2;1,65940446799621;0;7
Ecuador;aerial_duels;24;11,2083333333333;9,5;9;5,64130085727741;4;26
Ecuador;ground_duels;24;33,0833333333333;33;37;6,78179575209903;21;50
Ecuador;dribbles;24;7,04166666666667;6,5;4;3,19618205209668;3;15
Ecuador;duels;24;47,4583333333333;46,5;45;5,06461867457369;38;56
Ecuador;dispossessed;24;8,16666666666667;7,5;7;2,72933606621076;4;13
Ecuador;recoveries;24;45,125;45;45;7,15853093989202;35;60
Ecuador;clearances;24;18,8333333333333;16,5;14;10,8934230922455;2;47
Ecuador;long_balls;24;23,0416666666667;21;22;9,01920254195201;12;46
Ecuador;crosses;24;2,75;2;2;1,79975843789732;1;7
Spain;goles;29;2,93103448275862;3;2;1,88851858954425;0;8
Spain;expected_goals;29;2,54241379310345;2,37;2,37;0,93380808357275;0,75;4,91
Spain;total_shots;29;19,0689655172414;19;21;6,68650578448201;6;35
Spain;shots_on_target;29;7,48275862068966;8;6;2,79822251815036;2;13
Spain;shots_off_target;29;6,93103448275862;7;8;3,64428157218126;0;13
Spain;shots_inside_box;29;13,2413793103448;12;12;5,14542218463442;2;24
Spain;shots_outside_box;29;5,82758620689655;5;9;3,7327600427761;1;15
Spain;blocked_shots;29;4,6551724137931;4;4;2,83190826714029;0;11
Spain;corner_kicks;29;6,20689655172414;6;6;2,74355491945379;1;13
Spain;free_kicks;29;10,1724137931034;9;5;4,32657044582197;5;22
Spain;throw-ins;29;15,2413793103448;15;15;4,18035518325035;8;26
Spain;goal_kicks;29;5,10344827586207;5;5;3,36308561109975;0;11
Spain;yellow_cards;29;1,87931034482759;1,5;1;1,41203483120354;0;7
Spain;red_cards;29;0,0689655172413793;0;0;0,257880714777564;0;1
Spain;fouls;29;12,2413793103448;12;9;3,94294281337641;5;20
Spain;offsides;29;1,93103448275862;2;3;1,16284854936852;0;4
Spain;tackles;29;14,4137931034483;15;16;4,82935400426622;5;26
Spain;total_tackles;29;14,4137931034483;15;16;4,82935400426622;5;26
Spain;interceptions;29;6,75862068965517;6;6;3,79525241409574;1;16
Spain;passes;29;629,689655172414;629;634;132,344545855634;317;818
Spain;accurate_passes;29;567,51724137931;564;755;135,14585261055;245;757
Spain;ball_possession;29;62,448275862069;61;61;12,2637276053541;34;84
Spain;big_chances;29;4,44827586206897;5;5;2,27700001406223;1;10
Spain;goalkeeper_saves;29;2,31034482758621;2;2;1,85363442758625;0;7
Spain;aerial_duels;29;10,0344827586207;9;8;4,45198798789204;3;20
Spain;ground_duels;29;32,2413793103448;33;27;9,20269825499097;18;51
Spain;dribbles;29;8;7;6;3,96412483586046;2;16
Spain;duels;29;50,448275862069;50;45;6,17937934294695;40;64
Spain;dispossessed;29;8;8;10;2,59119387817387;3;14
Spain;recoveries;29;48,4137931034483;48;51;7,7252704131095;34;76
Spain;clearances;29;14,4137931034483;12;6;8,85807638493704;4;37
Spain;long_balls;29;24,3448275862069;22;20;7,14780616727441;13;40
Spain;crosses;29;4,62068965517241;4;5;2,61060738832184;1;10
Scotland;goles;15;1,33333333333333;1;1;1,17513930278601;0;4
Scotland;expected_goals;15;0,959333333333333;0,77;0,77;0,58319889607316;0,02;2,3
Scotland;total_shots;15;9,53333333333333;10;12;4,01544636669568;1;16
Scotland;shots_on_target;15;3,4;3;2;2,26147865660627;0;8
Scotland;shots_off_target;15;4;4;5;2,44948974278318;0;9
Scotland;shots_inside_box;15;6,93333333333333;7;7;3,26160930187772;1;13
Scotland;shots_outside_box;15;2,6;3;3;1,40407570003493;0;5
Scotland;blocked_shots;15;2,13333333333333;2;2;1,18723367940933;0;4
Scotland;corner_kicks;15;3,93333333333333;4;2;2,46306042692149;0;8
Scotland;free_kicks;15;12,9333333333333;14;14;3,59497003100297;7;19
Scotland;throw-ins;15;16,0666666666667;16;14;4,8471886795583;7;24
Scotland;goal_kicks;15;8,46666666666667;9;9;3,33523755133117;2;17
Scotland;yellow_cards;15;1,66666666666667;1;1;1,39727626201154;0;5
Scotland;red_cards;15;0,0666666666666667;0;0;0,258198889747161;0;1
Scotland;fouls;15;10,6666666666667;10;7;2,79455252402309;7;15
Scotland;offsides;15;1,46666666666667;1;0;1,64171803158706;0;6
Scotland;tackles;15;11,3333333333333;10;10;5,31395288256259;5;26
Scotland;total_tackles;15;11,3333333333333;10;10;5,31395288256259;5;26
Scotland;interceptions;15;7,06666666666667;7;6;3,53486040675415;2;14
Scotland;passes;15;426,066666666667;448;374;163,918301369339;211;754
Scotland;accurate_passes;15;355,666666666667;379;287;160,562256135239;145;673
Scotland;ball_possession;15;44,2666666666667;47;30;14,2751865970625;26;73
Scotland;big_chances;15;2;2;2;1,55838744494796;0;6
Scotland;goalkeeper_saves;15;3,53333333333333;3;2;1,84648959096005;1;7
Scotland;aerial_duels;15;14,4666666666667;12;12;6,44611363166838;5;25
Scotland;ground_duels;15;29,4666666666667;29;26;5,68037557443754;21;45
Scotland;dribbles;15;6,2;5;5;3,27762980564571;2;11
Scotland;duels;15;50,5333333333333;50;54;4,58049695785865;39;56
Scotland;dispossessed;15;7,33333333333333;8;4;2,84521318976946;4;12
Scotland;recoveries;15;43,2;42;34;8,17836868120497;29;59
Scotland;clearances;15;23,8;22;18;11,8333668678264;2;52
Scotland;long_balls;15;23,1333333333333;22;31;5,08311865276576;17;31
Scotland;crosses;15;5,46666666666667;5;4;2,92444540936926;1;12
England;goles;19;2,36842105263158;2;2;1,57093483547534;0;6
England;expected_goals;19;1,95368421052632;1,87;0,87;1,10475844783834;0,53;5,22
England;total_shots;19;16,4736842105263;15;12;5,95696064423453;8;27
England;shots_on_target;19;6,26315789473684;6;4;2,28137641843101;3;12
England;shots_off_target;19;4,89473684210526;5;2;2,37801824219957;2;10
England;shots_inside_box;19;11,0526315789474;10;7;4,49040562645052;5;21
England;shots_outside_box;19;5,36842105263158;5;4;2,83255923377879;1;11
England;blocked_shots;19;5,31578947368421;5;3;3,46494559166755;0;12
England;corner_kicks;19;6,47368421052632;6;5;3,32279034435136;0;12
England;free_kicks;19;11,1052631578947;11;13;2,94193316719363;7;18
England;throw-ins;19;15,5789473684211;16;16;3,54832964574232;10;22
England;goal_kicks;19;4,10526315789474;3;3;2,82635880481712;1;11
England;yellow_cards;19;1,21052631578947;1;1;0,917662935482247;0;3
England;red_cards;19;0;0;0;0;0;0
England;fouls;19;8,26315789473684;8;7;2,37678833870783;5;13
England;offsides;19;1,60526315789474;1,5;2;1,33935045791712;0;5
England;tackles;19;13,2631578947368;11;11;5,32125826038205;5;24
England;total_tackles;19;13,2631578947368;11;11;5,32125826038205;5;24
England;interceptions;19;6,47368421052632;6;7;3,20361637758594;2;14
England;passes;19;656,894736842105;670;528;134,078706046876;294;863
England;accurate_passes;19;598,736842105263;615;455;133,126857673116;229;811
England;ball_possession;19;66,1052631578948;70;70;12,1741745640429;35;83
England;big_chances;19;3,05263157894737;3;2;2,01311489462161;0;7
England;goalkeeper_saves;19;1,63157894736842;1;0;1,92095249278377;0;6
England;aerial_duels;19;10,7894736842105;12;12;4,56531546151609;2;18
England;ground_duels;19;33,2105263157895;32;34;7,90624891651057;23;50
England;dribbles;19;9,26315789473684;9;11;3,39676488675717;4;16
England;duels;19;55,2105263157895;56;60;7,80725408669841;41;72
England;dispossessed;19;6,8421052631579;7;8;2,36321715498966;2;11
England;recoveries;19;42,0526315789474;42;41;7,91253354713286;29;57
England;clearances;19;10,8947368421053;9;5;6,7568462140435;3;27
England;long_balls;19;21,8947368421053;22;23;8,27240887154471;11;46
England;crosses;19;5,26315789473684;5;5;2,66337516160641;1;11
Czechia;goles;9;2,55555555555556;1;1;2,40370085030933;0;6
Czechia;expected_goals;9;1,51888888888889;1,68;1,62;0,828680343142705;0,43;2,88
Czechia;total_shots;9;13,5555555555556;12;12;5,89726867098471;5;25
Czechia;shots_on_target;9;4,77777777777778;4;1;3,52766841475279;1;10
Czechia;shots_off_target;9;5;5;3;2,78388218141501;2;11
Czechia;shots_inside_box;9;8,88888888888889;8;8;4,7551142058957;3;19
Czechia;shots_outside_box;9;4,55555555555556;4;4;1,81046341520004;2;8
Czechia;blocked_shots;9;3,77777777777778;4;2;1,7873008824606;2;7
Czechia;corner_kicks;9;5,77777777777778;6;6;3,23178657161089;0;12
Czechia;free_kicks;9;8,77777777777778;9;13;3,41971408811387;3;13
Czechia;throw-ins;9;20,5555555555556;22;19;4,0345728123034;12;25
Czechia;goal_kicks;9;7;7;2;4,7169905660283;2;16
Czechia;yellow_cards;9;1,55555555555556;1;1;2,12785755580062;0;7
Czechia;red_cards;9;0,222222222222222;0;0;0,666666666666667;0;2
Czechia;fouls;9;15,1111111111111;16;16;5,27836254070437;9;25
Czechia;offsides;9;1,55555555555556;1;1;1,13038833052088;0;4
Czechia;tackles;9;16,8888888888889;16;21;5,55527777083299;9;24
Czechia;total_tackles;9;16,8888888888889;16;21;5,55527777083299;9;24
Czechia;interceptions;9;7,88888888888889;8;2;3,33333333333333;2;13
Czechia;passes;9;386;327;229;144,150095386718;229;609
Czechia;accurate_passes;9;295,222222222222;244;160;141,187621427817;160;528
Czechia;ball_possession;9;45,1111111111111;42;32;17,010617599344;23;73
Czechia;big_chances;9;2,88888888888889;2;2;2,52212432507026;0;8
Czechia;goalkeeper_saves;9;3,22222222222222;3;5;2,22361067735439;0;7
Czechia;aerial_duels;9;22,1111111111111;20;17;12,4844347533683;10;52
Czechia;ground_duels;9;30,6666666666667;30;22;6,98212002188447;22;41
Czechia;dribbles;9;5,44444444444445;5;7;1,9436506316151;2;8
Czechia;duels;9;48,3333333333333;50;44;6,16441400296898;39;57
Czechia;dispossessed;9;6,88888888888889;6;6;1,83333333333333;4;10
Czechia;recoveries;9;54,5555555555556;56;49;4,3906466241065;49;60
Czechia;clearances;9;30,1111111111111;30;19;14,2954926851477;12;55
Czechia;long_balls;9;24,1111111111111;25;20;6,73506578372558;12;35
Czechia;crosses;9;5,55555555555556;5;5;2,92023591132254;1;10
Canada;goles;30;1,76666666666667;1;0;1,92413587113143;0;6
Canada;expected_goals;30;1,515;1,39;1,39;0,732556929646027;0,1;3,21
Canada;total_shots;30;10,9;11,5;14;4,47483384395829;4;20
Canada;shots_on_target;30;4,03333333333333;4;2;2,74783091048989;0;10
Canada;shots_off_target;30;4,26666666666667;4;4;2,24274052388395;1;10
Canada;shots_inside_box;30;7,33333333333333;7;7;3,44747117047618;0;14
Canada;shots_outside_box;30;3,56666666666667;4;4;2,22343836454253;0;9
Canada;blocked_shots;30;2,6;2,5;2;1,40442649971561;0;6
Canada;corner_kicks;30;5,26666666666667;4,5;3;3,07305681055843;1;12
Canada;free_kicks;30;15,1666666666667;15;18;4,29982624615535;5;23
Canada;throw-ins;30;19,6333333333333;18,5;18;5,96821080642139;6;32
Canada;goal_kicks;30;5,06666666666667;5;5;2,93531803285828;1;13
Canada;yellow_cards;30;2,4;2;3;1,40442649971561;0;5
Canada;red_cards;30;0,133333333333333;0;0;0,34574590364176;0;1
Canada;fouls;30;14,4666666666667;14;14;3,46144611331771;7;22
Canada;offsides;30;1,7;1,5;1;1,17150065860137;0;5
Canada;tackles;30;20,4333333333333;20;31;7,28571267587477;4;31
Canada;total_tackles;30;20,4333333333333;20;31;7,28571267587477;4;31
Canada;interceptions;30;8,26666666666667;8,5;10;3,52266878975286;1;15
Canada;passes;30;370,633333333333;360,5;458;81,3894356159634;186;513
Canada;accurate_passes;30;297,666666666667;285,5;247;81,9105202848409;124;457
Canada;ball_possession;30;48,8333333333333;49;40;11,0393757111512;24;81
Canada;big_chances;30;2,46666666666667;2;2;2,33021137613549;0;9
Canada;goalkeeper_saves;30;2,2;2;1;1,82700055678228;0;6
Canada;aerial_duels;30;10,6666666666667;10;6;5,75555703486719;3;22
Canada;ground_duels;30;41,2;41;41;7,7921268841896;24;57
Canada;dribbles;30;6,1;5;5;2,80823910957591;1;12
Canada;duels;30;51,5333333333333;51,5;56;5,67349149528987;41;60
Canada;dispossessed;30;9,03333333333333;7;6;4,30303287856635;3;19
Canada;recoveries;30;45,2666666666667;46;53;9,37690976716792;27;62
Canada;clearances;30;16,7;16;15;8,4001231518066;4;36
Canada;long_balls;30;17,4;17;20;6,07198200896885;8;33
Canada;crosses;30;3,3;3;2;2,10336348048417;0;8
Panama;goles;28;1,71428571428571;1;1;1,43648601228556;0;5
Panama;expected_goals;28;1,21678571428571;1,165;1,165;0,686054492876307;0,07;3,43
Panama;total_shots;28;12,6071428571429;12,5;8;6,25589668922397;3;28
Panama;shots_on_target;28;4,46428571428571;4;4;2,61735154316899;1;10
Panama;shots_off_target;28;4,85714285714286;5;7;3,27407646819324;1;15
Panama;shots_inside_box;28;8,03571428571429;6;4;5,01466104505832;0;20
Panama;shots_outside_box;28;4,57142857142857;4;4;2,48593929529548;0;9
Panama;blocked_shots;28;3,28571428571429;3;5;2,41687191246658;0;8
Panama;corner_kicks;28;4,57142857142857;4;1;3,1320159337915;1;13
Panama;free_kicks;28;11,7857142857143;11,5;12;3,9940431835899;4;22
Panama;throw-ins;28;17,5714285714286;18,5;19;4,9473417585801;9;28
Panama;goal_kicks;28;6,82142857142857;7;4;3,35607322822782;0;14
Panama;yellow_cards;28;1,64285714285714;1;1;1,28277147048983;0;4
Panama;red_cards;28;0,0714285714285714;0;0;0,262265264156481;0;1
Panama;fouls;28;12,8928571428571;12;10;4,35753315972412;5;22
Panama;offsides;28;1,71428571428571;1;1;1,4871584352853;0;5
Panama;tackles;28;14,7857142857143;13,5;12;4,90167879674454;6;25
Panama;total_tackles;28;14,7857142857143;13,5;12;4,90167879674454;6;25
Panama;interceptions;28;7,07142857142857;7;4;3,4952726956464;1;14
Panama;passes;28;445,928571428571;449;332;119,559973660031;254;712
Panama;accurate_passes;28;374,75;370,5;465;120,217896307466;188;653
Panama;ball_possession;28;54,6428571428572;55,5;45;13,6006924815921;28;74
Panama;big_chances;28;2,32142857142857;2;1;2,24521831700289;0;8
Panama;goalkeeper_saves;28;2,5;2;1;1,87577144623713;0;8
Panama;aerial_duels;28;11,2857142857143;10;6;6,65475125648692;2;31
Panama;ground_duels;28;33,1071428571429;32;29;7,65138227993157;18;55
Panama;dribbles;28;7;7;8;3,34442598739831;0;14
Panama;duels;28;49,4642857142857;49;53;5,04411753363477;40;59
Panama;dispossessed;28;9,64285714285714;9;8;3,79292016607829;4;20
