"partido_id";"partido_completo";"jugador";"home_team";"away_team";"totalPass";"accuratePass";"totalLongBalls";"accurateLongBalls";"goalAssist";"accurateOwnHalfPasses";"totalOwnHalfPasses";"accurateOppositionHalfPasses";"totalOppositionHalfPasses";"totalClearance";"ballRecovery";"saves";"punches";"minutesPlayed";"touches";"rating";"possessionLostCtrl";"totalShots";"totalCross";"accurateCross";"aerialLost";"duelLost";"duelWon";"bigChanceCreated";"totalTackle";"wasFouled";"fouls";"keyPass";"dispossessed";"totalContest";"bigChanceMissed";"shotOffTarget";"onTargetScoringAttempt";"blockedScoringAttempt";"goals";"interceptionWon";"unsuccessfulTouch";"totalOffside";"aerialWon";"wonContest";"totalBallCarriesDistance";"ballCarriesCount";"totalProgression";"bestBallCarryProgression";"totalProgressiveBallCarriesDistance";"progressiveBallCarriesCount";"savedShotsFromInsideTheBox";"penaltyFaced";"challengeLost";"outfielderBlock";"wonTackle";"penaltyConceded";"shotValueNormalized";"passValueNormalized";"dribbleValueNormalized";"defensiveValueNormalized";"ownGoals";"keeperSaveValue";"goalkeeperValueNormalized";"penaltyShootoutGoal";"penaltyShootoutMiss";"goodHighClaim";"hitWoodwork";"penaltyMiss";"errorLeadToAGoal";"expectedGoals";"expectedGoalsOnTarget";"expectedAssists";"totalKeeperSweeper";"accurateKeeperSweeper";"penaltySave";"penaltyWon";"errorLeadToAShot";"goalsPrevented";"penaltyShootoutSave";"clearanceOffLine";"lastManTackle";"crossNotClaimed"
12021308;"Spain vs Brazil";"Raphinha";"Spain";"Brazil";13;10;1;1;0;8;9;2;5;1;0;0;0;45;20;6,6;5;0;1;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12021308;"Spain vs Brazil";"Vinicius Júnior";"Spain";"Brazil";12;5;1;0;0;3;6;2;6;0;3;0;0;71;26;6,4;15;3;0;0;0;5;4;0;1;2;0;0;2;3;0;0;1;2;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12120202;"Spain vs Andorra";"Lamine Yamal";"Spain";"Andorra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12258882;"Spain vs Northern Ireland";"Rodri";"Spain";"Northern Ireland";115;102;15;12;0;26;27;76;88;2;9;0;0;90;125;7,9;14;0;0;0;1;1;7;0;2;1;0;1;0;1;0;0;0;0;0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12258882;"Spain vs Northern Ireland";"Lamine Yamal";"Spain";"Northern Ireland";22;19;1;1;2;2;3;18;22;0;4;0;0;72;40;9,2;8;1;3;1;0;1;10;2;4;1;0;5;0;6;0;1;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11873907;"Spain vs Croatia";"Rodri";"Spain";"Croatia";65;57;3;2;0;35;36;22;29;0;4;0;0;86;70;6,6;9;0;0;0;1;3;5;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00794368;0;0;0;0;0;0;0;0;0;NA
11873907;"Spain vs Croatia";"Lamine Yamal";"Spain";"Croatia";18;15;0;0;1;3;5;14;16;0;2;0;0;86;34;7,5;7;3;3;2;0;6;5;2;2;0;1;3;1;4;1;1;1;1;0;0;1;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4673;0,8362;0,394379;0;0;0;0;0;0;0;0;0;NA
11873901;"Spain vs Italy";"Rodri";"Spain";"Italy";95;93;4;4;0;35;37;58;58;3;4;0;0;90;107;7,3;4;2;0;0;1;4;5;0;2;2;1;1;0;2;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1328;0;0,0526811;0;0;0;0;0;0;0;0;0;NA
11873901;"Spain vs Italy";"Lamine Yamal";"Spain";"Italy";25;23;1;1;0;4;4;19;24;0;1;0;0;71;44;7,3;11;1;3;0;0;4;5;1;1;0;1;1;1;6;0;1;0;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0,0246;0;0,0676051;0;0;0;0;0;0;0;0;0;NA
11873904;"Albania vs Spain";"Lamine Yamal";"Albania";"Spain";8;6;0;0;0;0;0;6;9;0;2;0;0;18;18;6,5;8;0;1;0;0;4;3;0;1;1;0;1;0;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0202521;0;0;0;0;0;0;0;0;0;NA
11874031;"Spain vs Georgia";"Rodri";"Spain";"Georgia";117;109;6;5;0;27;29;82;88;1;12;0;0;90;129;8,7;10;3;0;0;0;0;6;0;3;0;0;2;0;1;0;1;1;1;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1977;0,5206;0,17945;0;0;0;0;0;0;0;0;0;NA
11874031;"Spain vs Georgia";"Lamine Yamal";"Spain";"Georgia";56;50;0;0;1;4;4;49;61;0;2;0;0;90;91;7,8;19;7;9;3;0;9;6;1;1;2;3;6;0;8;2;3;2;2;0;1;0;1;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9888;1,3522;0,718435;0;0;0;0;0;0;0;0;0;NA
11874027;"Spain vs Germany";"Rodri";"Spain";"Germany";71;67;4;4;0;32;33;35;38;3;12;0;0;120;92;7,4;10;0;0;0;1;8;11;0;7;3;2;2;1;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0417555;0;0;0;0;0;0;0;0;0;NA
11874027;"Spain vs Germany";"Lamine Yamal";"Spain";"Germany";12;10;0;0;1;0;0;10;12;0;3;0;0;63;32;7,4;12;2;0;0;0;6;4;1;2;1;0;3;3;4;0;1;1;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0959;0,0224;0,305263;0;0;0;0;0;0;0;0;0;NA
11874027;"Spain vs Germany";"Joshua Kimmich";"Spain";"Germany";62;57;1;0;1;28;29;32;41;2;7;0;0;120;91;8,2;10;1;8;3;1;5;7;3;2;3;1;5;0;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0701;0;0,469514;0;0;0;0;0;0;0;0;1;NA
11874027;"Spain vs Germany";"Robert Andrich";"Spain";"Germany";37;31;5;4;0;10;11;21;26;2;6;0;0;75;45;6,8;7;3;0;0;2;6;2;0;0;1;3;2;0;0;0;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1348;0,3108;0,0934829;0;0;0;0;0;0;0;0;0;NA
11874027;"Spain vs Germany";"Florian Wirtz";"Spain";"Germany";40;33;1;0;0;8;9;25;33;0;4;0;0;75;56;8;12;3;2;0;1;5;5;1;1;0;3;2;0;4;0;1;1;1;1;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3001;0,9557;0,332416;0;0;0;0;0;0;0;0;0;NA
11874020;"Spain vs France";"Rodri";"Spain";"France";55;52;1;1;0;28;29;24;26;3;6;0;0;90;67;6,7;5;0;0;0;2;5;2;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0172769;0;0;0;0;0;0;0;0;0;NA
11874020;"Spain vs France";"Lamine Yamal";"Spain";"France";29;23;2;1;0;8;10;16;21;1;4;0;0;89;44;7,5;11;3;2;1;1;5;5;1;3;2;2;2;1;1;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0757;0,3761;0,253699;0;0;0;0;0;0;0;0;0;NA
11874020;"Spain vs France";"Mike Maignan";"Spain";"France";22;15;8;1;0;15;16;0;6;0;11;0;0;90;29;6,1;7;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,00008489;1;1;0;0;0;-1,5956;0;0;1;NA
11874020;"Spain vs France";"Aurélien Tchouaméni";"Spain";"France";38;36;3;2;0;19;20;17;18;1;3;0;0;90;48;6,9;2;1;0;0;1;4;4;0;3;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1015;0,0286;0,00837971;0;0;0;0;0;0;0;0;0;NA
11874020;"Spain vs France";"Kylian Mbappé";"Spain";"France";14;11;2;2;1;2;2;11;14;0;0;0;0;90;29;7;8;4;2;2;0;5;1;1;0;0;0;1;2;4;0;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1827;0,054;0,540559;0;0;0;0;0;0;0;0;0;NA
11874023;"Spain vs England";"Rodri";"Spain";"England";33;29;3;1;0;14;17;15;16;0;3;0;0;45;37;6,8;4;0;0;0;0;4;2;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164207;0;0;0;0;0;0;0;0;0;NA
11874023;"Spain vs England";"Lamine Yamal";"Spain";"England";30;23;0;0;1;2;3;21;33;1;0;0;0;89;48;7,5;18;2;6;0;1;4;2;2;1;0;0;3;1;2;1;0;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1757;0,4061;0,248834;0;0;0;0;0;0;0;0;0;NA
11874023;"Spain vs England";"Declan Rice";"Spain";"England";40;31;6;2;0;19;24;12;17;0;6;0;0;90;53;6,8;11;3;1;0;0;0;5;0;1;1;0;0;0;1;1;1;1;1;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1773;0,0217;0,0114245;0;0;0;0;0;0;0;0;0;NA
11874023;"Spain vs England";"Harry Kane";"Spain";"England";10;5;1;1;0;2;3;3;7;0;1;0;0;61;13;6,5;6;1;0;0;4;5;2;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0642;0;0,00913839;0;0;0;0;0;0;0;0;0;NA
12057882;"Serbia vs Spain";"Lamine Yamal";"Serbia";"Spain";39;33;0;0;0;3;4;33;45;0;6;0;0;90;73;8,5;18;4;10;3;0;6;10;1;2;4;2;3;0;8;0;1;1;2;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057885;"Switzerland vs Spain";"Gregor Kobel";"Switzerland";"Spain";29;25;6;2;0;24;26;1;3;1;8;4;1;90;37;6,7;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;NA
12057885;"Switzerland vs Spain";"Zeki Amdouni";"Switzerland";"Spain";23;20;2;2;0;3;3;17;20;0;1;0;0;90;45;7,7;10;6;0;0;0;7;6;0;0;2;1;0;4;2;0;3;1;2;1;2;2;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057885;"Switzerland vs Spain";"Rodri";"Switzerland";"Spain";43;40;3;3;0;19;21;21;22;0;6;0;0;59;45;6,8;3;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057885;"Switzerland vs Spain";"Lamine Yamal";"Switzerland";"Spain";12;9;0;0;1;1;1;8;12;0;1;0;0;45;29;7,9;8;1;1;0;0;2;8;2;1;3;0;2;0;5;0;0;1;0;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057881;"Spain vs Denmark";"Lamine Yamal";"Spain";"Denmark";45;38;0;0;0;7;8;31;40;0;8;0;0;89;69;7,6;17;5;3;0;0;6;8;0;0;3;0;1;3;8;1;2;2;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057898;"Spain vs Switzerland";"Granit Xhaka";"Spain";"Switzerland";21;17;1;0;0;13;16;4;5;0;3;0;0;60;22;6,5;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057898;"Spain vs Switzerland";"Zeki Amdouni";"Spain";"Switzerland";10;9;0;0;0;5;6;4;4;0;0;0;0;45;15;6,5;3;0;0;0;0;2;4;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
12057898;"Spain vs Switzerland";"Gregor Kobel";"Spain";"Switzerland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13157479;"Netherlands vs Spain";"Lamine Yamal";"Netherlands";"Spain";28;19;3;0;0;8;9;11;19;0;5;0;0;66;38;6,7;12;2;0;0;1;2;3;0;1;1;0;0;1;1;0;1;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13157480;"Spain vs Netherlands";"Lamine Yamal";"Spain";"Netherlands";45;35;1;1;0;11;12;25;36;0;7;0;0;120;74;6,9;26;4;3;1;1;8;6;0;3;1;0;0;2;6;0;0;2;2;1;0;7;0;0;2;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13157878;"Spain vs France";"Lamine Yamal";"Spain";"France";29;24;4;2;0;12;13;13;17;0;10;0;0;90;50;9,7;8;5;1;1;0;2;10;1;4;4;1;3;0;3;0;0;2;3;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
13157878;"Spain vs France";"Mike Maignan";"Spain";"France";30;25;9;4;0;24;25;1;5;0;9;3;0;90;40;6,2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;NA
13157878;"Spain vs France";"Kylian Mbappé";"Spain";"France";44;40;1;1;1;10;10;30;34;0;4;0;0;90;59;8,4;7;5;0;0;0;2;5;0;0;2;0;2;0;5;1;0;3;2;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
13157878;"Spain vs France";"Aurélien Tchouaméni";"Spain";"France";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13157877;"Portugal vs Spain";"Diogo Costa";"Portugal";"Spain";35;28;12;5;0;28;30;0;5;1;5;4;1;120;44;7,5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;NA
13157877;"Portugal vs Spain";"Cristiano Ronaldo";"Portugal";"Spain";16;12;1;0;0;3;4;9;12;0;1;0;0;88;22;7,2;6;1;0;0;2;3;2;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13157877;"Portugal vs Spain";"João Palhinha";"Portugal";"Spain";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13157877;"Portugal vs Spain";"Lamine Yamal";"Portugal";"Spain";50;44;0;0;0;12;14;32;41;0;7;0;0;105;81;7,9;21;4;5;0;0;10;7;1;2;4;2;1;5;2;0;1;2;1;0;3;4;0;0;1;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13233457;"Bulgaria vs Spain";"Lamine Yamal";"Bulgaria";"Spain";51;39;1;1;1;4;4;37;54;0;5;0;0;79;85;7,9;27;5;7;2;0;8;8;1;1;0;1;2;2;12;2;0;3;2;0;0;3;1;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13233457;"Bulgaria vs Spain";"Rodri";"Bulgaria";"Spain";48;44;5;4;0;13;14;31;34;0;5;0;0;28;52;7;6;1;0;0;0;3;0;0;0;0;2;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13233482;"Türkiye vs Spain";"Lamine Yamal";"Türkiye";"Spain";27;22;1;1;2;7;7;16;22;0;6;0;0;73;54;9,4;10;6;2;1;0;4;13;3;4;1;0;4;0;10;1;2;1;3;0;1;1;0;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
13233482;"Türkiye vs Spain";"Rodri";"Türkiye";"Spain";20;18;2;2;0;9;9;9;11;0;0;0;0;17;25;6,8;3;0;0;0;0;1;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
15794173;"Spain vs Serbia";"Rodri";"Spain";"Serbia";107;100;2;1;0;52;53;48;54;2;5;0;0;77;115;7,4;7;0;0;0;2;5;4;0;1;1;3;0;0;0;0;0;0;0;0;1;0;0;2;0;274,78311063307;41;111,92394601499;5,348577942109;5,876595017525;1;0;0;1;0;1;0;0;0,38;0,29;0,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
15794173;"Spain vs Serbia";"Lamine Yamal";"Spain";"Serbia";43;34;1;1;0;8;8;26;35;0;2;0;0;63;61;7,1;16;1;0;0;0;5;5;0;2;1;0;0;2;5;0;1;0;0;0;1;2;1;0;2;175,38317795575;19;128,53133675255;18,836765602903;91,52662412587;6;0;0;0;0;1;0;-0,15;0,22;0,49;0,13;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
15372901;"Spain vs Egypt";"Lamine Yamal";"Spain";"Egypt";13;13;3;3;0;1;1;12;12;0;1;0;0;45;23;7;5;1;1;0;0;4;1;0;0;0;2;0;1;2;0;1;0;0;0;1;1;0;0;1;75,972893590006;9;50,40331756376;0;0;0;0;0;0;0;0;0;-0,21;0,43;0,06;-0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
15372901;"Spain vs Egypt";"Rodri";"Spain";"Egypt";52;45;2;0;0;20;20;25;32;0;4;0;0;45;62;6,7;8;2;0;0;2;4;5;0;3;1;1;0;0;0;0;2;0;0;0;2;1;0;1;0;123,88550106169;15;43,134792544204;0;0;0;0;0;1;0;1;0;-0,48;0,04;0,15;-0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11635606;"Mexico vs Germany";"Florian Wirtz";"Mexico";"Germany";39;35;1;1;0;10;10;25;29;0;3;0;0;65;50;6,3;7;2;0;0;0;3;1;0;0;0;0;0;0;1;2;0;2;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11635606;"Mexico vs Germany";"Robert Andrich";"Mexico";"Germany";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11800822;"Germany vs Türkiye";"Joshua Kimmich";"Germany";"Türkiye";44;40;2;1;0;23;23;17;21;0;2;0;0;72;52;7,2;6;1;0;0;0;2;3;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11800822;"Germany vs Türkiye";"Florian Wirtz";"Germany";"Türkiye";21;21;1;1;1;9;9;12;12;2;6;0;0;72;38;7;4;0;0;0;0;6;8;0;3;1;3;1;1;5;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11800822;"Germany vs Türkiye";"Robert Andrich";"Germany";"Türkiye";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11635628;"Austria vs Germany";"Robert Andrich";"Austria";"Germany";28;25;1;1;0;6;6;19;22;1;4;0;0;29;32;6,9;3;0;0;0;1;2;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11635628;"Austria vs Germany";"Joshua Kimmich";"Austria";"Germany";29;24;7;6;0;6;6;18;24;1;4;0;0;29;37;6,9;8;1;1;0;0;4;1;0;0;1;2;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11635628;"Austria vs Germany";"Florian Wirtz";"Austria";"Germany";16;15;0;0;0;1;1;14;15;0;3;0;0;29;23;6,7;4;1;0;0;0;4;2;0;0;1;2;1;1;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11896617;"France vs Germany";"Aurélien Tchouaméni";"France";"Germany";48;45;1;1;0;24;24;21;24;1;10;0;0;74;63;7;8;1;0;0;0;5;5;0;3;0;0;0;2;3;0;1;0;0;0;4;1;1;1;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11896617;"France vs Germany";"Kylian Mbappé";"France";"Germany";38;27;1;0;0;2;4;26;40;0;1;0;0;90;63;6,5;25;2;6;1;0;6;5;0;0;1;0;1;1;9;1;1;1;0;0;0;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11896617;"France vs Germany";"Mike Maignan";"France";"Germany";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11896617;"France vs Germany";"Joshua Kimmich";"France";"Germany";69;64;3;3;0;32;33;32;36;0;3;0;0;90;85;7,8;6;1;0;0;0;2;5;0;5;0;0;3;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11896617;"France vs Germany";"Robert Andrich";"France";"Germany";102;92;1;0;0;51;53;41;49;4;5;0;0;90;114;6,9;10;3;0;0;2;4;3;0;2;0;1;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
11896617;"France vs Germany";"Florian Wirtz";"France";"Germany";46;42;1;1;0;10;10;33;37;0;12;0;0;72;60;8,4;8;1;1;1;1;5;5;0;4;0;1;4;2;2;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
