mes;partido_id;eA;eB;ga;gb;res;p1;px;p2;p_o25;p_btts;b1;bx;b2;b_o25;b_btts
2025-10;14832014;Bahrain;Morocco;0;1;2;0.10349861102190396;0.20352911235918494;0.6929722766189113;0.5258512319453559;0.44424585961558116;0.00850526741038892;0.07104148357517968;0.9204532490144314;0.607157370283558;0.15408624233602886
2025-10;14849701;Paraguay;South Korea;0;2;2;0.3327023780739309;0.2923747445818132;0.37492287734425583;0.44836415628635407;0.5127204157633884;0.11330099102108271;0.37379913233919715;0.5128998766397204;0.14902961324616704;0.18393424689329277
2025-11;11620316;Chile;Peru;2;0;1;0.3865511892852442;0.31279966170717627;0.3006491490075794;0.37223502200510644;0.44920483116246285;0.40047421464307614;0.48030351821063805;0.11922226714628575;0.06577806223693904;0.11393610784702876
2025-11;11761898;Cabo Verde;Egypt;2;2;X;0.21963013427961683;0.24436615097607872;0.5360037147443046;0.5699211554513172;0.5764399849760716;0.14498455411755573;0.3724246904665702;0.4825907554158741;0.1692313682771659;0.22351482850628607
2025-11;11886360;Chile;Peru;0;0;X;0.39112284789136803;0.31106330483497696;0.29781384727365495;0.3770543439506766;0.45274463560426587;0.40047421464307614;0.48030351821063805;0.11922226714628575;0.06577806223693904;0.11393610784702876
2025-11;11886376;USA;Uruguay;0;1;2;0.21308373396585267;0.2755338874942814;0.5113823785398659;0.4456873894628739;0.481091004313796;0.2069279816431947;0.2540635990509757;0.5390084193058294;0.5174776898709744;0.5313789536580656
2025-11;11886597;Canada;Venezuela;5;4;1;0.5691971839988341;0.26094288851778363;0.169859927483382;0.4455286098551239;0.45514335379793486;0.5318223931899647;0.26590268642573994;0.20227492038429554;0.4684063918264708;0.4925438760572542
2025-11;12076177;Ireland;Portugal;0;3;2;0.07894445970138005;0.2027091231320134;0.7183464171666067;0.45836010555241713;0.35604594389875993;0.21508489369408743;0.2801912532558473;0.5047238530500653;0.43164313041828445;0.471467074691206
2025-11;12198302;Netherlands;Poland;2;1;1;0.7452423517103828;0.17933908925858255;0.07541855903103444;0.5354095417527744;0.4026138185043927;0.8649082878209771;0.08665969617316739;0.04843201600585537;0.8695192206188248;0.6270495268342823
2025-11;12258874;Mexico;Uruguay;0;4;2;0.32240574848580533;0.3050720897111593;0.37252216180303555;0.4017827676244775;0.4750967293872216;0.2574996724554711;0.3372312160648289;0.40526911147969985;0.29033555429796465;0.3739993490287253
2025-11;12475974;Iran;Uzbekistan;2;2;X;0.4006216709184988;0.2891573993203806;0.31022092976112065;0.45579281941857;0.5165354854860957;0.1963110439729772;0.29564827309290936;0.5080406829341135;0.3655888915623424;0.4118118940423612
2025-11;12475985;Iran;Uzbekistan;0;0;X;0.4008021683714908;0.2890661737076532;0.3101316579208561;0.4561050636841987;0.5167668184965146;0.1963110439729772;0.29564827309290936;0.5080406829341135;0.3655888915623424;0.4118118940423612
2025-11;12526723;Cabo Verde;Egypt;0;3;2;0.2185835126810716;0.24390167054966178;0.5375148167692666;0.570653535547093;0.5764862250898196;0.14498455411755573;0.3724246904665702;0.4825907554158741;0.1692313682771659;0.22351482850628607
2025-11;12526773;Cabo Verde;Egypt;1;1;X;0.21876691843863455;0.24420182276442268;0.5370312587969428;0.5696403754111594;0.5758248718162178;0.14498455411755573;0.3724246904665702;0.4825907554158741;0.1692313682771659;0.22351482850628607
2025-11;12995969;Chile;Peru;0;0;X;0.3851111181546981;0.31330080093203905;0.3015880809132628;0.37086818414073963;0.448207831994799;0.40047421464307614;0.48030351821063805;0.11922226714628575;0.06577806223693904;0.11393610784702876
2025-11;13233399;Albania;England;0;2;2;0.0551944861428329;0.15671801450493783;0.7880874993522292;0.5477540170654223;0.36297640733006076;0.05740260597811163;0.17072337824887282;0.7718740157730156;0.5003395154301113;0.33658539207529553
2025-11;13233460;Netherlands;Poland;1;1;X;0.7475912755896715;0.1779479872368776;0.0744607371734509;0.5376411226594311;0.4022166745071322;0.8649082878209771;0.08665969617316739;0.04843201600585537;0.8695192206188248;0.6270495268342823
2025-11;13233461;Slovenia;Sweden;2;2;X;0.2462214125698932;0.286108824273498;0.467669763156609;0.43626947860552623;0.48733357631254703;0.4272838795642698;0.2403187772938982;0.33239734314183206;0.6631994144995269;0.6759749392207804
2025-11;13233464;Denmark;Scotland;0;0;X;0.23292312324316156;0.26885484995302394;0.49822202680381444;0.48780361327895;0.5213462885001433;0.6796769596919559;0.21993857440763637;0.10038446590040793;0.4568557198120994;0.39066709833552393
2025-11;13233466;France;Ukraine;2;0;1;0.770614323527691;0.17758446757032634;0.05180120890198258;0.45210716643113774;0.28999452491487604;0.7154549265079464;0.15455683007165008;0.12998824342040355;0.8111970437483412;0.7026517487803596
2025-11;13233471;Latvia;Serbia;0;1;2;0.1980529676752605;0.26746972471071656;0.5344773076140229;0.45815169276888357;0.48259270778079316;0.024732165397518057;0.1693920300961782;0.8058758045063039;0.3633008478150963;0.14914380709791722
2025-11;13233475;Hungary;Ireland;2;2;X;0.31849626777598666;0.305126005168085;0.3763777270559286;0.4009985683411564;0.47417960934789294;0.1425124204113826;0.31542939616797877;0.5420581834206387;0.2638859947522049;0.29782150146132247
2025-11;13233482;Spain;Türkiye;6;0;1;0.5886144402994211;0.231966604918645;0.179418954781934;0.5679086971210642;0.5519009045426415;0.5330151403672767;0.18570834637022793;0.2812765132624955;0.8755263507084748;0.8355038136712779
2025-11;13233483;Belgium;Kazakhstan;6;0;1;0.6680665936942046;0.22465356391771188;0.10727984238808357;0.4570461651518516;0.40053517835406593;0.6836023767682438;0.1805570568535529;0.13584056637820324;0.7061096880959078;0.6198766680582329
2025-11;13233484;Lithuania;Netherlands;2;3;2;0.017659438380835998;0.08759102361212703;0.8947495380070368;0.6271222737585948;0.25133601184614357;0.007769894430490122;0.02784436837353343;0.9643857371959763;0.9102299508019418;0.4251912754665883
2025-11;13233584;Austria;Bosnia & Herzegovina;2;1;1;0.5959401087350871;0.241800571010421;0.16225932025449188;0.5026816183388845;0.4912449477355961;0.8302646063355497;0.11134993096803043;0.05838546269642003;0.7860486672438619;0.5639501100306805
2025-11;13233587;England;Serbia;5;0;1;0.7496807198185709;0.16971030244407287;0.08060897773735648;0.5950132127509521;0.4561877373450711;0.5847759460474768;0.2796647898212651;0.13555926413125785;0.3403599314084285;0.3491139007356705
2025-11;13233589;Greece;Scotland;1;3;2;0.23382643025492297;0.25719766156515167;0.5089759081799256;0.5330830157333749;0.5553960052478246;0.536612767207719;0.23423505057177807;0.2291521822205029;0.6220057148641548;0.6192720951817284
2025-11;13233598;Sweden;Switzerland;0;2;2;0.24720608273588288;0.2609075562460288;0.4918863610180883;0.5300902154425678;0.5582122738465073;0.23906633279456535;0.1833524340190868;0.577581233186348;0.8514649651460401;0.8030974818286208
2025-11;13233601;Iceland;Ukraine;3;5;2;0.31226982332674613;0.27330876574300317;0.41442141093025064;0.5172686678240251;0.5639179479270457;0.14327796157869532;0.18013973855962392;0.6765822998616808;0.7244123138655252;0.641710855347351
2025-11;13233609;Ireland;Portugal;0;1;2;0.08107975283560419;0.20498363032554853;0.7139366168388473;0.4567731881438073;0.3589374483658733;0.21508489369408743;0.2801912532558473;0.5047238530500653;0.43164313041828445;0.471467074691206
2025-11;13233650;Estonia;Norway;1;4;2;0.013548708091836453;0.051458350575820586;0.9349929413323429;0.8096776900174553;0.36531829820690376;0.002437481440507285;0.011433970587787482;0.9861285479717053;0.9516902009832173;0.3708237728489196
2025-11;13233651;Ireland;Portugal;2;0;1;0.07952418423051599;0.2024897720048805;0.7179860437646034;0.460893881825772;0.3588697702603856;0.21508489369408743;0.2801912532558473;0.5047238530500653;0.43164313041828445;0.471467074691206
2025-11;13233653;Albania;Andorra;1;0;1;0.34838238843403896;0.2979720022981274;0.35364560926783356;0.428893024872346;0.4977809946505301;0.5980860956251224;0.28282161360207175;0.11909229077280602;0.3090221403140874;0.309734278900215
2025-11;13233654;England;Serbia;2;0;1;0.7536630181270803;0.16742335690826435;0.07891362496465533;0.5989312939610515;0.45576793211097516;0.5847759460474768;0.2796647898212651;0.13555926413125785;0.3403599314084285;0.3491139007356705
2025-11;13233655;France;Ukraine;4;0;1;0.7678954012121152;0.1789345897801547;0.0531700090077301;0.4528185431662868;0.29419318523903554;0.7154549265079464;0.15455683007165008;0.12998824342040355;0.8111970437483412;0.7026517487803596
2025-11;13233659;Netherlands;Poland;1;1;X;0.7484810603034822;0.1775557067607979;0.07396323293571995;0.5374388249004495;0.40103482936785223;0.8649082878209771;0.08665969617316739;0.04843201600585537;0.8695192206188248;0.6270495268342823
2025-11;13233662;Belgium;Kazakhstan;1;1;X;0.6658181170037509;0.2255844258934516;0.10859745710279753;0.45686998898936443;0.4021892479865051;0.6836023767682438;0.1805570568535529;0.13584056637820324;0.7061096880959078;0.6198766680582329
2025-11;13233668;Sweden;Switzerland;1;4;2;0.24683620579574833;0.2622564370246446;0.49090735717960704;0.5245219570902793;0.5539403060863229;0.23906633279456535;0.1833524340190868;0.577581233186348;0.8514649651460401;0.8030974818286208
2025-11;13233669;Greece;Scotland;3;2;1;0.23571565091945318;0.2558505300018567;0.50843381907869;0.5401124647110923;0.5613636758962796;0.536612767207719;0.23423505057177807;0.2291521822205029;0.6220057148641548;0.6192720951817284
2025-11;13233672;Hungary;Ireland;2;3;2;0.315831038612671;0.30416139052673463;0.3800075708605943;0.40381454058509275;0.47621259281761696;0.1425124204113826;0.31542939616797877;0.5420581834206387;0.2638859947522049;0.29782150146132247
2025-11;13233675;Iceland;Ukraine;0;2;2;0.30881023344375935;0.2737266084784173;0.4174631580778234;0.514467150946164;0.561319273710625;0.14327796157869532;0.18013973855962392;0.6765822998616808;0.7244123138655252;0.641710855347351
2025-11;13233676;Albania;England;0;2;2;0.05388604394421851;0.15574930400980744;0.7903646520459742;0.5458231003294822;0.3579463802423846;0.05740260597811163;0.17072337824887282;0.7718740157730156;0.5003395154301113;0.33658539207529553
2025-11;13233677;Latvia;Serbia;1;2;2;0.19805448589200372;0.2674710234192317;0.5344744906887648;0.45814883423354563;0.4825914330150223;0.024732165397518057;0.1693920300961782;0.8058758045063039;0.3633008478150963;0.14914380709791722
2025-11;13233679;Italy;Norway;1;4;2;0.1504122285918542;0.22243606993078308;0.6271517014773627;0.5570430576675526;0.5209599324100346;0.20547637250659123;0.15807040738618372;0.6364532201072249;0.9213529511766225;0.8583275371082982
2025-11;13233683;Lithuania;Netherlands;0;4;2;0.017515977398213367;0.08700664356617879;0.8954773790356081;0.6288181892975823;0.2513718477684001;0.007769894430490122;0.02784436837353343;0.9643857371959763;0.9102299508019418;0.4251912754665883
2025-11;13233688;Slovenia;Sweden;1;1;X;0.2419274603850799;0.28568433139497973;0.4723882082199404;0.43474112379016655;0.4847060590076305;0.4272838795642698;0.2403187772938982;0.33239734314183206;0.6631994144995269;0.6759749392207804
2025-11;13233690;Denmark;Scotland;2;4;2;0.23029091416597855;0.26865870638814554;0.5010503794458758;0.4862235163488283;0.5190983099989784;0.6796769596919559;0.21993857440763637;0.10038446590040793;0.4568557198120994;0.39066709833552393
2025-11;13233692;Spain;Türkiye;2;2;X;0.5922230041682949;0.2302305120339841;0.17754648379772106;0.5720659624226629;0.5536656401956765;0.5330151403672767;0.18570834637022793;0.2812765132624955;0.8755263507084748;0.8355038136712779
2025-11;13233693;Austria;Bosnia & Herzegovina;1;1;X;0.589485017652607;0.24480412255201725;0.16571085979537573;0.4969632900700365;0.48977733920476524;0.8302646063355497;0.11134993096803043;0.05838546269642003;0.7860486672438619;0.5639501100306805
2025-11;13233694;Romania;San Marino;7;1;1;0.4631959644523388;0.2984502946755747;0.23835374087208638;0.3901905370379162;0.44918646870928997;0.9426309775800035;0.05078184183090814;0.006587180589088386;0.698894205279177;0.17941548626023257
2025-11;13233696;North Macedonia;Wales;1;7;2;0.30788483903773145;0.27671647407065375;0.4153986868916147;0.5023826660807169;0.5520077987405612;0.4357350896889336;0.2891816342023752;0.27508327610869127;0.4423686393378191;0.5000597875522936
2025-11;13755504;Guatemala;Panama;0;1;2;0.12450803643345967;0.23097947802576244;0.644512485540778;0.472796396753749;0.4332728708710376;0.5147791927044463;0.21316674630390275;0.2720540609916508;0.7513461824702593;0.7315989561950271
2025-11;14270887;Guatemala;Suriname;3;1;1;0.4494747157409636;0.28259943346164407;0.26792585079739234;0.4622228668854338;0.5135175654355977;0.7670537993860723;0.20242530596273822;0.030520894651189505;0.3054859656717225;0.14378620141473294
2025-11;14270888;El Salvador;Panama;0;3;2;0.11462730857420952;0.22505159262616564;0.660321098799625;0.4725604541398754;0.42120550410515917;0.09633737228877436;0.2384391469245032;0.6652234807867224;0.38751450444499547;0.33646842397949045
2025-11;14270890;Guatemala;Suriname;1;1;X;0.44838708076501255;0.28269672490605574;0.26891619432893166;0.46242327287964835;0.5139248064891614;0.7670537993860723;0.20242530596273822;0.030520894651189505;0.3054859656717225;0.14378620141473294
2025-11;14270893;El Salvador;Suriname;1;2;2;0.3553634740193627;0.3211174812750685;0.32351904470556886;0.3499243092822837;0.43273612276596335;0.27181788146892466;0.6071842314661913;0.12099788706488403;0.021633056372995643;0.06055517995617197
2025-11;14270897;El Salvador;Panama;0;1;2;0.11541677898145977;0.22559212844485602;0.658991092573684;0.4724038259845556;0.4220895047226944;0.09633737228877436;0.2384391469245032;0.6652234807867224;0.38751450444499547;0.33646842397949045
2025-11;14270898;Guatemala;Panama;1;1;X;0.12450316807652462;0.23236256039783496;0.6431342715256403;0.46785630694373326;0.4297182676821922;0.5147791927044463;0.21316674630390275;0.2720540609916508;0.7513461824702593;0.7315989561950271
2025-11;14270900;El Salvador;Suriname;0;4;2;0.3560359009885951;0.32005212184403287;0.323911977167372;0.35324010621280993;0.4355169942499045;0.27181788146892466;0.6071842314661913;0.12099788706488403;0.021633056372995643;0.06055517995617197
2025-11;14270904;Guatemala;Panama;2;3;2;0.12478897372589604;0.2304163183762885;0.6447947078978156;0.4754036666135556;0.4354682095472628;0.5147791927044463;0.21316674630390275;0.2720540609916508;0.7513461824702593;0.7315989561950271
2025-11;14270907;Costa Rica;Haiti;3;3;X;0.34250806688526153;0.3035585570246514;0.3539333760900872;0.40878224805633684;0.4815642909995086;0.13208017845225795;0.1591717891542502;0.7087480323934917;0.7949107649333935;0.6901309240041565
2025-11;14270909;Costa Rica;Haiti;0;1;2;0.3412967370108449;0.3036601846851868;0.35504307830396825;0.4083825611028505;0.48122148164303485;0.13208017845225795;0.1591717891542502;0.7087480323934917;0.7949107649333935;0.6901309240041565
2025-11;14270912;Costa Rica;Honduras;0;0;X;0.3547887036613259;0.2620537421012191;0.38315755423745507;0.5725882943515129;0.6093276041322285;0.5100939224289271;0.21215388661854312;0.2777521909525296;0.7598533015263136;0.7396540480722346
2025-11;14270913;Costa Rica;Honduras;0;0;X;0.35479973754547595;0.2618206748081812;0.38337958764634283;0.5735896326738681;0.6100876031187822;0.5100939224289271;0.21215388661854312;0.2777521909525296;0.7598533015263136;0.7396540480722346
2025-11;14636439;Iran;Uzbekistan;0;1;2;0.4027330908242383;0.28906309543274455;0.3082038137430173;0.4555777772826349;0.5161175149889516;0.1963110439729772;0.29564827309290936;0.5080406829341135;0.3655888915623424;0.4118118940423612
2025-11;14849690;Chile;Peru;2;1;1;0.3891077023178957;0.3119592885690722;0.298933009113032;0.37448473420215955;0.45081364657500556;0.40047421464307614;0.48030351821063805;0.11922226714628575;0.06577806223693904;0.11393610784702876
2025-11;14859104;Israel;Lithuania;0;0;X;0.35866219232720153;0.2845143564084975;0.35682345126430115;0.48001534146731245;0.5382103049314808;0.37735731474837764;0.2452853705032446;0.37735731474837775;0.6475992146866821;0.6665480902512373
2025-11;14859105;Andorra;Finland;0;4;2;0.35633727978770174;0.2698577438193726;0.37380497639292565;0.539606819011138;0.5842504279115801;0.14443282904668786;0.23382130402469545;0.6217458669286166;0.5016499587538923;0.4749351323182749
2025-11;14895300;Iraq;United Arab Emirates;1;1;X;0.404019166071829;0.3123263846145731;0.28365444931359785;0.3689005970703439;0.4440121703651688;0.3965034192742784;0.38141938416802157;0.22207719655770003;0.1890224995685792;0.2753445351145223
2025-11;14895302;Iraq;United Arab Emirates;2;1;1;0.4036930390626895;0.31327470185425144;0.28303225908305907;0.3657596324052847;0.44137094137052074;0.3965034192742784;0.38141938416802157;0.22207719655770003;0.1890224995685792;0.2753445351145223
2025-11;14925456;Brazil;Senegal;2;0;1;0.3882448436322327;0.2756673895156497;0.3360877668521176;0.5135441562940026;0.5634307761483195;0.054065530031120475;0.18906748837745524;0.7568669815914243;0.42199421615316274;0.27709252429922654
2025-11;14925483;Brazil;Tunisia;1;1;X;0.5563191040497899;0.2571500622188052;0.1865308337314049;0.4811613675022624;0.4927637182560582;0.28816038825726653;0.21350656526159617;0.4983330464811373;0.7608287447134794;0.7428450259862184
2025-11;14990872;Bolivia;South Korea;0;2;2;0.13906087226761873;0.23648551528224757;0.6244536124501336;0.48179165633289306;0.45529506134939945;0.03730620001166576;0.12810339999694786;0.8345903999913862;0.5796419129246614;0.3254162320739131
2025-11;14993711;Ghana;South Korea;0;1;2;0.1922614002284577;0.2546126019133474;0.5531259978581948;0.49778289801011166;0.5085664982602537;0.3823329221799478;0.3587261539940765;0.25894092382597556;0.24145544876770964;0.3317943281686371
2025-11;14994220;Algeria;Saudi Arabia;2;0;1;0.5339248508692082;0.2825733636269258;0.18350178550386614;0.39203135100654546;0.4245347301629494;0.616722363113927;0.29512784970511907;0.08814978718095376;0.23990907170550455;0.224021144680378
2025-11;14994221;Ghana;Japan;0;2;2;0.14457457694194661;0.2392731826474519;0.6161522404106013;0.48182564798278427;0.46065604260094595;0.3197572367505698;0.3306423051933414;0.3496004580560887;0.32142006133197226;0.40851836081135307
2025-11;14994223;Morocco;Mozambique;1;0;1;0.6926481666894552;0.2117650418970215;0.0955867914135233;0.4734955121519816;0.39510012554003054;0.8207853914205501;0.15936570788941445;0.019848900690035465;0.36766120681871545;0.12967863471753474
2025-11;14994224;Mexico;Paraguay;1;2;2;0.37337692216885005;0.30223701164690503;0.32438606618424476;0.41182417584462583;0.4832729831106968;0.3847209835620917;0.38829313172157;0.2269858847163384;0.17948691958155275;0.26764657345956805
2025-11;14994225;Bolivia;Japan;0;3;2;0.06041601685388835;0.17722742263017394;0.7623565605159377;0.48752776499460243;0.3356898289689927;0.016859037443041746;0.06538906362524993;0.9177518989317084;0.7537588345863492;0.3421096508909007
2025-11;14994226;Australia;Venezuela;0;1;2;0.5989051272040865;0.24903149883494538;0.1520633739609682;0.45991974458728185;0.45149415640715;0.7388403249805962;0.20231914433858836;0.058840530680815524;0.39667290683180584;0.2730253429690707
2025-11;14994227;Canada;Ecuador;0;0;X;0.3312359284991146;0.28954777664003634;0.3792162948608491;0.4587179812442755;0.5207445771386265;0.2929351948309371;0.4104404206965583;0.2966243844725047;0.15450100554357138;0.2503256174940407
2025-11;14994228;Mexico;Uruguay;0;0;X;0.32059475867273174;0.30436181205619295;0.3750434292710753;0.4039376401090251;0.47669673122712486;0.2574996724554711;0.3372312160648289;0.40526911147969985;0.29033555429796465;0.3739993490287253
2025-11;14994229;USA;Uruguay;5;1;1;0.21474458727850826;0.2761454288491598;0.5091099838723319;0.44515751762716965;0.4814833030447622;0.2069279816431947;0.2540635990509757;0.5390084193058294;0.5174776898709744;0.5313789536580656
2025-11;14994231;Morocco;Uganda;4;0;1;0.6520200733269474;0.2354579645172959;0.11252196215575677;0.4320363347254253;0.3897196471284183;0.7583808390860161;0.20282821380292204;0.038790947111061985;0.33081265002485555;0.1818591124548573
2025-11;15016613;Mauritania;Tunisia;1;1;X;0.11532856027226185;0.20747917021054946;0.6771922695171886;0.5408055678947196;0.47121931686826213;0.044781247116211904;0.1686366107119336;0.7865821421718544;0.45411675843480825;0.27061912718979814
2025-11;15016652;Angola;Argentina;0;2;2;0.01315622847382739;0.1033952895621438;0.8834484819640288;0.507875110902861;0.15033306734269247;0.057312006100006946;0.20864644070102528;0.7340415531989677;0.37333500936835884;0.2549287375730129
2025-11;15027618;Australia;Colombia;0;3;2;0.22398834262719242;0.2682578783680684;0.5077537790047394;0.48196864214328544;0.5132463190620933;0.4604250454652363;0.3319388480103206;0.20763610652444314;0.27923913632302716;0.3488265581743829
2025-11;15033103;Kenya;Senegal;0;8;2;0.09871263489608863;0.21649272235381645;0.6847946427500949;0.46476091164143724;0.3937435737479325;0.08224348762343177;0.25611504051106876;0.6616414718654998;0.3110831490316518;0.26318982561433785
2025-11;15035393;Colombia;New Zealand;2;1;1;0.6521730977063542;0.22919236539550644;0.11863453689813903;0.46667511643014586;0.42196569319184096;0.5879279925587917;0.23920335469482157;0.17286865274638674;0.5292728418827545;0.5188440121657982
2025-11;15037767;Chile;Peru;2;1;1;0.3900332645859937;0.3126361644984895;0.29733057091551696;0.3719373859842089;0.44854539573047736;0.40047421464307614;0.48030351821063805;0.11922226714628575;0.06577806223693904;0.11393610784702876
2025-11;15039639;Egypt;Uzbekistan;0;2;2;0.4555340165718198;0.2634946678236323;0.28097131560454786;0.5428296762764606;0.5774757272861334;0.3016582286982708;0.4333238512231192;0.26501792007860997;0.1244719532045311;0.21637522034963172
2025-11;15042286;Jordan;Tunisia;2;3;2;0.3820442683687057;0.28509800271964836;0.33285772891164594;0.4758821299046649;0.5342074769879638;0.6700258993471518;0.1856025160190629;0.1443715846337853;0.7022144695897456;0.625072774760939
2025-11;15087384;DR Congo;Nigeria;5;4;1;0.5008048316908916;0.2876969587077562;0.21149820960135235;0.4037016494793732;0.448602419198174;0.25423820785923706;0.44145462287245174;0.3043071692683113;0.11506155926019614;0.20494185916559496
2025-11;15113204;Iran;Uzbekistan;3;4;2;0.40199443792199185;0.2888200951430828;0.3091854669349253;0.4567514259323148;0.5171511792288565;0.1963110439729772;0.29564827309290936;0.5080406829341135;0.3655888915623424;0.4118118940423612
2025-11;15113205;Canada;Venezuela;2;0;1;0.5727606756043618;0.2587076670278469;0.1685316573677912;0.4513508836654229;0.4584530703329378;0.5318223931899647;0.26590268642573994;0.20227492038429554;0.4684063918264708;0.4925438760572542
2025-11;15113243;Ecuador;New Zealand;2;0;1;0.6024923826858934;0.2560601574619661;0.14144745985214024;0.4188515972774779;0.41196671345481567;0.3409510818564195;0.40191548784180864;0.2571334303017718;0.16460436611125495;0.25859377282027785
2025-12;12183419;South Africa;Zimbabwe;0;0;X;0.4651444157770416;0.2699387690148369;0.26491681520812144;0.5078031864976968;0.5471405667967183;0.6681019483628619;0.2740695367682723;0.05782851486886589;0.23114155994488286;0.17122531327001606
2025-12;12183462;DR Congo;Senegal;2;3;2;0.23135794336952661;0.26445717118187195;0.5041848854486013;0.5028879437662344;0.53196188136068;0.13959276114565725;0.31265675284810995;0.5477504860062327;0.2667578402466977;0.2976523537145483
2025-12;12475002;Iraq;Jordan;1;0;1;0.24730334976784882;0.26471525330104534;0.48798139693110604;0.515361934072958;0.547279869041298;0.1460602344914064;0.260227316320921;0.5937124491876726;0.4128491278818079;0.4118436015845458
2025-12;12475955;Iraq;Jordan;0;0;X;0.248746241245175;0.26489220847161243;0.4863615502832127;0.5158066896694196;0.548108020147889;0.1460602344914064;0.260227316320921;0.5937124491876726;0.4128491278818079;0.4118436015845458
2025-12;13424935;Egypt;Zimbabwe;2;1;1;0.5705665433198631;0.2500879672311877;0.17934548944894915;0.4974694417100575;0.5000551583339201;0.6750922366320622;0.2747783362331265;0.05012942713481147;0.2173896528410109;0.14889032502550922
2025-12;13424936;Angola;South Africa;1;2;2;0.16493907382913678;0.26456456770598513;0.5704963584648781;0.42656080592392165;0.4375032110542878;0.07776421529138569;0.24800545871623553;0.6742303259923792;0.3215003209176851;0.26273330503597997
2025-12;13424937;Nigeria;Tanzania;2;1;1;0.37232270879228463;0.33500021420436377;0.2926770770033516;0.30571411525220493;0.39300245963844005;0.6645719895143972;0.25630355723108833;0.07912445325451456;0.30457296979179127;0.2538997114507109
2025-12;13424938;Tunisia;Uganda;3;1;1;0.643956194092058;0.213005219230804;0.1430385866771381;0.5809132799136683;0.5316327159164166;0.6374459199809609;0.18785409285228724;0.17469998716675186;0.749351279501113;0.6867371347636129
2025-12;13424939;Botswana;Senegal;0;3;2;0.07663853308635539;0.1628677677876106;0.7604936991260339;0.6107804814157424;0.46002515260881993;0.01287369814963401;0.07405218832610744;0.9130741135242585;0.648653550351728;0.22474485624776172
2025-12;13424940;Benin;DR Congo;0;1;2;0.1533893461906482;0.28934424867345737;0.5572664051358944;0.33769852224149904;0.3625157637205226;0.14418485734534292;0.32886306306655666;0.5269520795881005;0.23868602620229362;0.2795305583521329
2025-12;13424943;Côte d'Ivoire;Mozambique;1;0;1;0.7202216239262308;0.18850210356976466;0.09127627250400464;0.5508193131592609;0.4431341792622934;0.9004150196402179;0.07464337994437636;0.02494160041540573;0.7783929160795848;0.424088031688324
2025-12;13424945;Mali;Morocco;1;1;X;0.26904877132388005;0.22452912194334582;0.506422106732774;0.699537907489777;0.6912444980552107;0.18294120708521996;0.5017238895794471;0.3153349033353329;0.06281818326231385;0.13173749863147713
2025-12;13424947;Egypt;South Africa;1;0;1;0.5182686173043992;0.2637191580108747;0.2180122246847262;0.4929494338558476;0.5187168847511506;0.34686480843156503;0.37014492065140997;0.2829902709170249;0.2225086284849574;0.3178024847637823
2025-12;13424948;Angola;Zimbabwe;1;1;X;0.40010466309823095;0.2835584939122867;0.3163368429894822;0.47843296412745384;0.5347417133775418;0.3237346704253089;0.4604731497502688;0.21579217982442228;0.09419584197010497;0.17613956411244283
2025-12;13424949;Nigeria;Tunisia;3;2;1;0.2055732383599508;0.2662221680408302;0.528204593599219;0.4708586639194905;0.4961241087662431;0.4822271451917888;0.2023127272709211;0.3154601275372901;0.824108120687009;0.7980347782180263
2025-12;13424951;DR Congo;Senegal;1;1;X;0.23046270448037634;0.2630870853225553;0.5064502101970683;0.5072668664830876;0.5348511282779276;0.13959276114565725;0.31265675284810995;0.5477504860062327;0.2667578402466977;0.2976523537145483
2025-12;13424953;Benin;Botswana;1;0;1;0.2645489073607166;0.3176013102412619;0.4178497823980215;0.34594619571026436;0.4216247982564025;0.49592354503582325;0.32436137793666747;0.1797150770275093;0.2773240793849501;0.33354745949409187
2025-12;13424954;Algeria;Burkina Faso;1;0;1;0.6323544202432527;0.2568500893549162;0.110795490401831;0.363185034704448;0.3388863804246262;0.10905108979528909;0.36757483319074413;0.5233740770139668;0.1535879492207964;0.18398377123885265
2025-12;13424960;Angola;Egypt;0;0;X;0.10920207258697255;0.23653325931153574;0.6542646681014916;0.4214150513815645;0.3779356708868399;0.06699446292115782;0.24688952101962638;0.6861160160592159;0.3012840752036639;0.23066626312599212
2025-12;13424961;South Africa;Zimbabwe;3;2;1;0.459350089271386;0.2712625266391644;0.26938738408944946;0.5054974490274909;0.5466256550084154;0.6681019483628619;0.2740695367682723;0.05782851486886589;0.23114155994488286;0.17122531327001606
2025-12;13424963;Nigeria;Uganda;3;1;1;0.3744468860087627;0.3064433432630296;0.3191097707282079;0.39664209245038606;0.4707273104764792;0.6903111510141506;0.1785867219145829;0.13110212707126648;0.7040084910122232;0.6132937369442768
2025-12;13424964;Tanzania;Tunisia;1;1;X;0.15481948903597495;0.2597378186580007;0.5854426923060245;0.4278680018983891;0.43041846253240623;0.09989703974732743;0.2610640598260369;0.6390389004266358;0.3320560139751865;0.30310415694405846
2025-12;13424965;Benin;Senegal;0;3;2;0.07829424097679674;0.2051716550971087;0.7165341039260948;0.4478271222942387;0.3476440693378597;0.04531237221336563;0.17651865298148597;0.7781689748051486;0.42942398760208056;0.25718643460828644
2025-12;13424966;Botswana;DR Congo;0;3;2;0.19372822670719156;0.2724756910256592;0.5337960822671494;0.4360512305122156;0.4636607909244345;0.06450353912567745;0.215214143967089;0.7202823169072335;0.37576259597638884;0.27250075441811744
